,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-19,96%","-15,75%","-30,24%","-23,86%","-183,67%","-20,95%","49,44%","-46,03%","-26,64%","-11,88%","0,46","-8,32","-9,32","-8,68"
1,31/03/2024,"-15,99%","-11,97%","-24,22%","-18,14%","-141,20%","-17,87%","49,79%","-36,88%","-20,39%","-6,99%","0,48","-16,49","-17,49","-8,99"
2,31/12/2023,"-13,68%","-10,95%","-20,73%","-16,60%","-100,69%","-16,77%","49,17%","-31,64%","-17,54%","-4,97%","0,53","5.254,59","5.253,59","-8,32"
3,30/09/2023,"-14,81%","-10,51%","-22,44%","-15,92%","-71,93%","-19,55%","34,20%","-31,34%","-17,83%","-7,72%","0,62","23,00","22,00","-6,45"
4,30/06/2023,"-11,05%","-8,07%","-16,75%","-12,23%","-56,69%","-16,76%","36,21%","-23,84%","-12,27%","-2,70%","0,70","8,77","7,77","-15,31"
5,31/03/2023,"-9,31%","-7,60%","-14,10%","-11,52%","-52,82%","-17,30%","37,68%","-21,16%","-10,06%","-0,52%","0,82","7,90","6,90","-85,78"
6,31/12/2022,"-9,16%","-7,24%","-13,87%","-10,97%","-51,96%","-15,17%","38,59%","-18,89%","-8,78%","0,95%","0,80","6,00","5,00","46,56"
7,30/09/2022,"-1,19%","-0,92%","-1,80%","-1,40%","-22,08%","-6,10%","43,55%","-7,38%","-1,08%","8,63%","0,83","3,68","2,68","6,36"
8,30/06/2022,"0,68%","0,53%","1,04%","0,81%","-7,26%","-1,96%","44,44%","-2,26%","0,59%","10,37%","0,87","3,38","2,38","5,06"
9,31/03/2022,"-0,89%","-0,70%","-1,35%","-1,06%","-10,10%","-2,91%","44,23%","-3,54%","-0,85%","9,37%","0,82","3,05","2,05","5,11"
10,31/12/2021,"0,22%","0,17%","0,33%","0,25%","-7,23%","-2,13%","46,77%","-2,84%","0,19%","11,13%","0,75","3,42","2,42","4,27"
11,30/09/2021,"-0,62%","-0,50%","-0,94%","-0,75%","32,66%","11,13%","45,25%","13,76%","-0,62%","11,09%","0,81","3,62","2,62","4,51"
12,30/06/2021,"-4,59%","-3,68%","-6,96%","-5,57%","14,38%","5,28%","42,23%","7,18%","-5,35%","7,04%","0,73","3,70","2,70","7,37"
13,31/03/2021,"-8,40%","-6,82%","-12,73%","-10,33%","0,00%","0,00%","39,38%","0,00%","-12,13%","2,53%","0,58","3,47","2,47","23,90"
14,31/12/2020,"-7,86%","-6,66%","-11,91%","-10,09%","0,00%","0,00%","37,31%","0,00%","-13,69%","0,26%","0,53","3,40","2,40","164,84"
15,30/09/2020,"-6,70%","-6,99%","-10,15%","-10,58%","-44,10%","-10,62%","39,75%","-16,33%","-10,67%","2,61%","0,65","2,93","1,93","16,82"
16,30/06/2020,"-4,56%","-4,68%","-6,91%","-7,09%","-35,57%","-9,05%","42,43%","-13,23%","-6,95%","5,88%","0,68","2,73","1,73","7,44"
17,31/03/2020,"-0,24%","-0,25%","-0,36%","-0,37%","-12,04%","-3,13%","45,06%","-3,95%","-0,34%","11,08%","0,79","2,58","1,58","3,17"
18,31/12/2019,"2,21%","2,27%","3,34%","3,43%","-11,54%","-3,55%","46,19%","-3,90%","2,32%","13,70%","0,91","2,83","1,83","3,75"
19,30/09/2019,"9,46%","9,66%","14,33%","14,64%","1,75%","0,56%","44,52%","0,52%","9,36%","19,38%","1,08","4,15","3,15","2,67"
20,30/06/2019,"10,37%","10,64%","15,72%","16,12%","4,24%","1,45%","43,70%","1,34%","10,26%","18,63%","1,08","3,93","2,93","2,86"
21,31/03/2019,"10,20%","10,50%","15,45%","15,91%","3,11%","1,07%","44,59%","1,02%","10,35%","16,91%","1,05","3,84","2,84","3,53"
22,31/12/2018,"9,35%","9,61%","14,17%","14,56%","2,96%","1,00%","44,65%","1,03%","10,13%","15,12%","0,98","3,25","2,25","2,34"
23,30/09/2018,"2,01%","2,06%","3,04%","3,13%","-13,72%","-4,78%","46,70%","-4,70%","2,05%","7,16%","1,02","3,14","2,14","4,80"
24,30/06/2018,"2,26%","2,32%","3,42%","3,52%","-12,80%","-4,94%","47,39%","-4,56%","2,24%","7,44%","1,08","2,92","1,92","4,23"
25,31/03/2018,"1,91%","1,96%","2,89%","2,97%","-11,32%","-4,30%","47,51%","-4,08%","1,89%","7,18%","1,05","2,91","1,91","4,38"
26,31/12/2017,"3,98%","4,11%","6,03%","6,23%","-5,97%","-2,29%","47,81%","-2,10%","3,89%","9,24%","1,09","2,95","1,95","3,63"
27,30/09/2017,"2,64%","2,69%","4,01%","4,08%","-6,45%","-2,43%","47,29%","-2,30%","2,84%","8,33%","1,06","2,87","1,87","3,68"
28,30/06/2017,"1,60%","1,61%","2,42%","2,45%","-5,80%","-2,26%","48,19%","-2,22%","1,79%","7,62%","1,02","2,59","1,59","3,72"
29,31/03/2017,"1,95%","1,96%","2,95%","2,97%","-5,13%","-2,08%","46,72%","-1,96%","2,20%","8,08%","1,06","2,64","1,64","3,42"
30,31/12/2016,"0,28%","0,28%","0,43%","0,43%","-7,87%","-3,11%","46,00%","-3,08%","0,33%","6,34%","1,01","2,61","1,61","4,35"
31,30/09/2016,"1,17%","1,14%","1,77%","1,73%","-5,78%","-2,15%","45,05%","-2,20%","1,44%","7,62%","0,98","2,66","1,66","4,32"
32,30/06/2016,"2,18%","2,12%","3,30%","3,22%","-4,02%","-1,57%","44,01%","-1,48%","2,46%","8,54%","1,06","2,56","1,56","3,68"
33,31/03/2016,"1,91%","1,86%","2,89%","2,81%","-4,04%","-1,64%","43,92%","-1,54%","2,12%","8,34%","1,06","2,46","1,46","4,00"
34,31/12/2015,"2,12%","2,08%","3,22%","3,15%","-3,09%","-1,20%","43,50%","-1,13%","2,23%","8,52%","1,07","2,53","1,53","3,91"
35,30/09/2015,"3,38%","3,31%","5,12%","5,02%","-0,77%","-0,31%","44,82%","-0,26%","3,48%","9,42%","1,16","2,69","1,69","4,37"
36,30/06/2015,"3,15%","3,07%","4,78%","4,66%","-0,01%","0,00%","45,05%","0,00%","3,16%","9,07%","1,19","2,56","1,56","4,09"
37,31/03/2015,"4,97%","4,90%","7,53%","7,43%","2,85%","1,21%","45,68%","0,96%","4,57%","10,38%","1,25","2,47","1,47","3,32"
38,31/12/2014,"7,01%","6,89%","10,62%","10,44%","4,61%","1,98%","46,83%","1,53%","5,82%","11,52%","1,30","2,57","1,57","2,84"
39,30/09/2014,"5,30%","5,25%","8,03%","7,95%","2,99%","1,41%","45,98%","1,00%","4,51%","10,14%","1,40","2,52","1,52","3,45"
40,30/06/2014,"7,25%","7,22%","10,98%","10,94%","5,84%","2,73%","46,40%","1,97%","6,25%","11,77%","1,39","2,44","1,44","2,91"
41,31/03/2014,"8,38%","8,37%","12,70%","12,69%","8,63%","3,89%","47,14%","2,86%","7,29%","12,72%","1,36","2,36","1,36","2,30"
42,31/12/2013,"7,70%","7,73%","11,66%","11,71%","8,23%","3,50%","46,41%","2,76%","6,67%","11,97%","1,27","2,33","1,33","2,04"
43,30/09/2013,"11,56%","11,71%","17,52%","17,74%","17,84%","7,67%","48,25%","5,79%","10,22%","15,76%","1,33","2,13","1,13","1,60"
44,30/06/2013,"14,03%","14,22%","21,25%","21,55%","25,05%","10,53%","49,06%","7,56%","11,86%","17,08%","1,39","2,14","1,14","1,46"
45,31/03/2013,"14,44%","14,61%","21,87%","22,14%","27,51%","11,11%","49,38%","7,98%","12,25%","17,31%","1,39","2,22","1,22","1,49"
46,31/12/2012,"12,60%","12,94%","19,09%","19,60%","26,80%","9,45%","48,99%","7,99%","12,35%","17,34%","1,18","2,35","1,35","1,45"
47,30/09/2012,"11,26%","11,72%","17,05%","17,76%","17,68%","7,56%","47,60%","5,56%","9,70%","14,73%","1,36","2,33","1,33","1,91"
48,30/06/2012,"7,78%","8,07%","11,79%","12,23%","12,89%","4,75%","47,69%","4,66%","9,27%","14,12%","1,02","2,38","1,38","2,11"
49,31/03/2012,"9,40%","9,94%","14,24%","15,06%","16,51%","6,42%","48,05%","5,73%","10,19%","14,97%","1,12","2,48","1,48","2,12"
50,31/12/2011,"12,38%","13,30%","18,75%","20,15%","21,57%","8,61%","48,87%","7,24%","11,31%","16,02%","1,19","2,84","1,84","2,43"
51,30/09/2011,"24,14%","27,55%","36,57%","41,74%","29,73%","14,39%","50,21%","9,56%","13,84%","18,06%","1,50","2,34","1,34","1,45"
52,30/06/2011,"23,14%","27,28%","35,05%","41,33%","31,14%","16,30%","50,14%","10,20%","13,71%","18,25%","1,60","2,71","1,71","2,38"
53,31/03/2011,"22,99%","27,65%","34,83%","41,89%","30,39%","15,19%","49,98%","10,00%","13,59%","18,24%","1,52","2,57","1,57","2,04"
54,31/12/2010,"25,63%","30,44%","38,84%","46,12%","29,64%","13,93%","49,92%","10,05%","13,78%","18,48%","1,39","2,50","1,50","1,44"
55,30/09/2010,"23,19%","27,53%","35,13%","41,71%","28,63%","13,46%","52,82%","11,84%","15,19%",NA,"1,14","2,07","1,07",NA
56,30/06/2010,"22,05%","26,18%","33,41%","39,66%","26,46%","12,44%","52,18%","11,40%","15,04%",NA,"1,09","1,91","0,91",NA
57,31/03/2010,"21,16%","25,12%","32,06%","38,07%","25,22%","11,86%","49,79%","11,37%","15,12%",NA,"1,04","2,00","1,00",NA
58,31/12/2009,NA,NA,NA,NA,NA,NA,"49,80%","9,39%","12,66%",NA,NA,"2,13","1,13",NA
