,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 229,39 B","R$ 15,56 B","R$ 8,38 B","- R$ 9,33 B","R$ 17,71 B","R$ 933,42 M","R$ 0,09",10
1,31/03/2024,"R$ 220,45 B","R$ 15,72 B","R$ 7,93 B","- R$ 9,21 B","R$ 17,13 B","R$ 520,72 M","R$ 0,05",10
2,31/12/2023,"R$ 221,74 B","R$ 18,90 B","R$ 12,12 B","- R$ 7,92 B","R$ 20,04 B","R$ 3,99 B","R$ 0,39",10
3,30/09/2023,"R$ 223,61 B","R$ 17,86 B","R$ 11,11 B","- R$ 7,83 B","R$ 18,94 B","R$ 3,39 B","R$ 0,33",10
4,30/06/2023,"R$ 228,40 B","R$ 15,52 B","R$ 8,83 B","- R$ 8,20 B","R$ 17,03 B","R$ 2,53 B","R$ 0,24",10
5,31/03/2023,"R$ 245,83 B","R$ 15,27 B","R$ 8,09 B","- R$ 8,65 B","R$ 16,74 B","R$ 2,44 B","R$ 0,24",10
6,31/12/2022,"R$ 244,36 B","R$ 10,86 B","R$ 3,48 B","- R$ 9,12 B","R$ 12,60 B","R$ 96,37 M","R$ 0,01",10
7,30/09/2022,"R$ 239,38 B","R$ 11,53 B","R$ 4,54 B","- R$ 8,90 B","R$ 13,44 B","R$ 1,31 B","R$ 0,13",10
8,30/06/2022,"R$ 223,48 B","R$ 11,91 B","R$ 6,21 B","- R$ 7,89 B","R$ 14,10 B","R$ 2,90 B","R$ 0,28",10
9,31/03/2022,"R$ 191,27 B","R$ 11,70 B","R$ 6,17 B","- R$ 6,37 B","R$ 12,54 B","R$ 3,15 B","R$ 0,30",10
10,31/12/2021,"R$ 164,28 B","R$ 10,68 B","R$ 6,28 B","- R$ 4,67 B","R$ 10,95 B","R$ 3,34 B","R$ 0,32",10
11,30/09/2021,"R$ 133,99 B","R$ 7,93 B","R$ 4,36 B","- R$ 3,02 B","R$ 7,39 B","R$ 2,35 B","R$ 0,23",10
12,30/06/2021,"R$ 107,90 B","R$ 6,54 B","R$ 3,85 B","- R$ 1,47 B","R$ 5,32 B","R$ 2,13 B","R$ 0,24",10
13,31/03/2021,"R$ 89,42 B","R$ 4,33 B","R$ 1,87 B","- R$ 987,58 M","R$ 2,86 B","R$ 996,49 M","R$ 0,57",10
14,31/12/2020,"R$ 86,45 B","R$ 3,82 B","R$ 1,46 B","- R$ 961,99 M","R$ 2,43 B","R$ 689,54 M","R$ 0,40",10
15,30/09/2020,"R$ 88,07 B","R$ 4,06 B","R$ 2,88 B","- R$ 964,06 M","R$ 3,84 B","R$ 1,66 B","R$ 0,95",10
16,30/06/2020,"R$ 91,37 B","R$ 3,86 B","R$ 2,79 B","- R$ 883,01 M","R$ 3,67 B","R$ 1,45 B","R$ 0,83",10
17,31/03/2020,"R$ 100,94 B","R$ 4,84 B","R$ 3,79 B","- R$ 823,75 M","R$ 4,62 B","R$ 2,06 B","R$ 1,18",10
