,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 7,85 B","- R$ 2,39 B","R$ 3,87 B","- R$ 6,09 B",10
1,31/03/2024,"R$ 19,02 B","- R$ 5,60 B","- R$ 6,65 B","R$ 6,90 B",10
2,31/12/2023,"R$ 4,86 B","- R$ 2,95 B","- R$ 426,06 M","R$ 1,33 B",10
3,30/09/2023,"R$ 2,73 B","- R$ 2,23 B","R$ 1,86 B","R$ 2,52 B",10
4,30/06/2023,"- R$ 5,19 B","- R$ 2,08 B","R$ 2,74 B","- R$ 4,67 B",10
5,31/03/2023,"R$ 13,97 B","- R$ 4,13 B","- R$ 5,88 B","R$ 3,83 B",10
6,31/12/2022,"R$ 4,38 B","- R$ 2,88 B","- R$ 3,19 B","- R$ 1,75 B",10
7,30/09/2022,"- R$ 259,74 M","- R$ 1,91 B","R$ 2,95 B","R$ 922,36 M",10
8,30/06/2022,"- R$ 5,04 B","- R$ 2,50 B","R$ 4,79 B","- R$ 2,50 B",10
9,31/03/2022,"R$ 10,55 B","- R$ 2,95 B","- R$ 3,78 B","R$ 3,20 B",10
10,31/12/2021,"R$ 3,49 B","- R$ 2,01 B","- R$ 3,33 B","- R$ 1,77 B",10
11,30/09/2021,"- R$ 838,49 M","- R$ 5,16 B","R$ 7,85 B","R$ 2,01 B",10
12,30/06/2021,"R$ 708,19 M","R$ 1,93 B","- R$ 295,31 M","R$ 2,20 B",10
13,31/03/2021,"R$ 1,41 B","- R$ 145,02 M","R$ 148,11 M","R$ 1,46 B",10
14,31/12/2020,"R$ 756,39 M","- R$ 77,37 M","- R$ 578,08 M","R$ 85,13 M",10
15,30/09/2020,"R$ 1,53 B","- R$ 71,29 M","- R$ 1,65 B","- R$ 175,55 M",10
16,30/06/2020,"- R$ 972,12 M","- R$ 87,79 M","R$ 71,10 M","- R$ 928,23 M",10
17,31/03/2020,,,,,10
