,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
23,30/09/2018,"R$ 791,99 M","- R$ 1,06 B","R$ 376,10 M","R$ 88,24 M"
24,30/06/2018,"R$ 984,87 M","- R$ 1,40 B","R$ 463,56 M","R$ 46,61 M"
25,31/03/2018,"R$ 677,57 M","- R$ 1,13 B","R$ 569,24 M","R$ 146,34 M"
26,31/12/2017,"R$ 672,75 M","- R$ 559,81 M","R$ 359,67 M","R$ 464,66 M"
27,30/09/2017,"R$ 1,51 B","- R$ 872,32 M","- R$ 521,82 M","R$ 118,53 M"
28,30/06/2017,"R$ 988,88 M","- R$ 305,44 M","- R$ 692,38 M","- R$ 38,32 M"
29,31/03/2017,"R$ 201,76 M","R$ 162,88 M","- R$ 905,26 M","- R$ 580,59 M"
30,31/12/2016,"- R$ 21,07 M","R$ 592,09 M","- R$ 1,06 B","- R$ 510,13 M"
31,30/09/2016,"- R$ 896,10 M","R$ 304,99 M","- R$ 1,29 B","- R$ 1,97 B"
32,30/06/2016,"- R$ 1,70 B","R$ 28,84 M","R$ 243,19 M","- R$ 1,02 B"
33,31/03/2016,"- R$ 1,29 B","- R$ 523,16 M","R$ 430,19 M","- R$ 988,44 M"
34,31/12/2015,"- R$ 599,47 M","- R$ 1,26 B","R$ 750,19 M","- R$ 826,44 M"
35,30/09/2015,"R$ 198,78 M","- R$ 905,14 M","R$ 889,88 M","R$ 510,62 M"
36,30/06/2015,"R$ 993,46 M","- R$ 958,71 M","- R$ 695,76 M","- R$ 827,48 M"
37,31/03/2015,"R$ 1,04 B","- R$ 639,45 M","- R$ 375,85 M","- R$ 169,26 M"
38,31/12/2014,"R$ 968,68 M","- R$ 271,10 M","- R$ 309,58 M","R$ 263,13 M"
39,30/09/2014,"R$ 930,20 M","- R$ 206,86 M","- R$ 303,17 M","R$ 312,98 M"
40,30/06/2014,"R$ 1,67 B","- R$ 135,63 M","- R$ 122,20 M","R$ 1,29 B"
41,31/03/2014,"R$ 837,72 M","- R$ 118,59 M","R$ 622,48 M","R$ 1,26 B"
42,31/12/2013,"R$ 403,88 M","- R$ 318,94 M","R$ 807,16 M","R$ 860,10 M"
43,30/09/2013,"- R$ 26,52 M","- R$ 317,75 M","R$ 938,95 M","R$ 578,74 M"
44,30/06/2013,"- R$ 829,31 M","- R$ 152,60 M","R$ 1,17 B","R$ 178,82 M"
45,31/03/2013,"- R$ 199,21 M","- R$ 504,42 M","R$ 264,94 M","- R$ 448,65 M"
46,31/12/2012,"R$ 133,29 M","- R$ 590,44 M","- R$ 4,38 M","- R$ 454,74 M"
47,30/09/2012,"- R$ 503,39 M","R$ 24,22 M","R$ 235,32 M","- R$ 252,12 M"
48,30/06/2012,"- R$ 209,76 M","- R$ 498,99 M","R$ 57,74 M","- R$ 660,20 M"
49,31/03/2012,"- R$ 352,71 M","- R$ 512,47 M","R$ 387,13 M","- R$ 482,99 M"
50,31/12/2011,"- R$ 602,52 M","- R$ 469,17 M","R$ 354,55 M","- R$ 725,57 M"
51,30/09/2011,"R$ 702,44 M","- R$ 426,53 M","- R$ 141,15 M","R$ 142,82 M"
52,30/06/2011,"R$ 270,45 M","- R$ 478,12 M","R$ 333,28 M","R$ 125,48 M"
53,31/03/2011,"R$ 687,12 M","- R$ 256,27 M","- R$ 69,91 M","R$ 358,54 M"
