,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 18,36 B","R$ 5,93 B","R$ 2,80 B","- R$ 1,68 B","R$ 4,48 B","- R$ 2,52 B","- R$ 0,79"
1,31/03/2024,"R$ 18,57 B","R$ 6,01 B","R$ 3,35 B","- R$ 1,70 B","R$ 5,05 B","R$ 1,95 B","R$ 0,61"
2,31/12/2023,"R$ 18,77 B","R$ 5,80 B","R$ 3,34 B","- R$ 1,67 B","R$ 5,01 B","- R$ 1,22 B","- R$ 0,38"
3,30/09/2023,"R$ 18,46 B","R$ 5,36 B","R$ 2,79 B","- R$ 1,69 B","R$ 4,48 B","R$ 106,36 M","R$ 0,03"
4,30/06/2023,"R$ 17,80 B","R$ 4,57 B","R$ 2,01 B","- R$ 1,64 B","R$ 3,65 B","- R$ 142,15 M","- R$ 0,04"
5,31/03/2023,"R$ 16,90 B","R$ 3,95 B","R$ 1,28 B","- R$ 1,72 B","R$ 3,00 B","- R$ 3,55 B","- R$ 1,11"
6,31/12/2022,"R$ 15,20 B","R$ 3,15 B","R$ 557,11 M","- R$ 1,72 B","R$ 2,28 B","- R$ 1,56 B","- R$ 0,49"
7,30/09/2022,"R$ 13,39 B","R$ 940,61 M","- R$ 1,82 B","- R$ 1,64 B","- R$ 182,97 M","- R$ 4,60 B","- R$ 1,44"
8,30/06/2022,"R$ 11,30 B","R$ 253,73 M","- R$ 2,62 B","- R$ 1,58 B","- R$ 1,03 B","- R$ 5,62 B","- R$ 1,76"
9,31/03/2022,"R$ 9,09 B","- R$ 485,74 M","- R$ 3,23 B","- R$ 1,40 B","- R$ 1,84 B","- R$ 2,09 B","- R$ 0,66"
10,31/12/2021,"R$ 7,43 B","- R$ 1,16 B","- R$ 3,83 B","- R$ 1,34 B","- R$ 2,50 B","- R$ 7,22 B","- R$ 2,27"
11,30/09/2021,"R$ 6,40 B","R$ 69,56 M","- R$ 2,40 B","- R$ 1,35 B","- R$ 1,05 B","- R$ 4,40 B","- R$ 1,38"
12,30/06/2021,"R$ 5,46 B","R$ 11,66 M","- R$ 2,41 B","- R$ 1,49 B","- R$ 925,81 M","- R$ 3,59 B","- R$ 1,13"
13,31/03/2021,"R$ 4,79 B","R$ 83,08 M","- R$ 2,50 B","- R$ 1,68 B","- R$ 820,95 M","- R$ 6,23 B","- R$ 1,98"
14,31/12/2020,"R$ 6,37 B","R$ 718,51 M","- R$ 951,84 M","- R$ 1,87 B","R$ 918,71 M","- R$ 5,99 B","- R$ 1,91"
15,30/09/2020,"R$ 8,28 B","R$ 1,75 B","R$ 62,05 M","- R$ 1,93 B","R$ 1,99 B","- R$ 5,65 B","- R$ 1,80"
16,30/06/2020,"R$ 11,02 B","R$ 2,89 B","R$ 1,44 B","- R$ 1,93 B","R$ 3,36 B","- R$ 4,18 B","- R$ 1,33"
17,31/03/2020,"R$ 13,80 B","R$ 3,72 B","R$ 2,65 B","- R$ 1,85 B","R$ 4,50 B","- R$ 2,37 B","- R$ 0,76"
18,31/12/2019,"R$ 13,86 B","R$ 4,06 B","R$ 2,13 B","- R$ 1,73 B","R$ 3,86 B","- R$ 117,27 M","- R$ 0,04"
19,30/09/2019,"R$ 13,26 B","R$ 3,24 B","R$ 2,11 B","- R$ 1,45 B","R$ 3,56 B","R$ 33,38 M","R$ 0,01"
20,30/06/2019,"R$ 12,44 B","R$ 2,63 B","R$ 1,68 B","- R$ 1,17 B","R$ 2,85 B","- R$ 133,81 M","- R$ 0,04"
21,31/03/2019,"R$ 11,66 B","R$ 2,34 B","R$ 1,40 B","- R$ 923,53 M","R$ 2,33 B","- R$ 1,27 B","- R$ 0,40"
22,31/12/2018,"R$ 11,41 B","R$ 2,28 B","R$ 1,40 B","- R$ 668,52 M","R$ 2,07 B","- R$ 1,09 B","- R$ 0,35"
23,30/09/2018,"R$ 11,36 B","R$ 2,69 B","R$ 1,11 B","- R$ 633,42 M","R$ 1,75 B","- R$ 1,58 B","- R$ 0,51"
24,30/06/2018,"R$ 11,14 B","R$ 3,02 B","R$ 1,26 B","- R$ 595,53 M","R$ 1,85 B","- R$ 844,18 M","- R$ 0,27"
25,31/03/2018,"R$ 10,95 B","R$ 3,06 B","R$ 1,24 B","- R$ 549,40 M","R$ 1,79 B","R$ 4,07 M","R$ 0,00"
26,31/12/2017,"R$ 10,58 B","R$ 2,89 B","R$ 989,76 M","- R$ 505,44 M","R$ 1,50 B","R$ 19,18 M","R$ 0,01"
27,30/09/2017,"R$ 10,26 B","R$ 2,89 B","R$ 799,96 M","- R$ 483,78 M","R$ 1,28 B","- R$ 91,33 M","- R$ 0,02"
28,30/06/2017,"R$ 9,95 B","R$ 2,55 B","R$ 709,37 M","- R$ 448,32 M","R$ 1,16 B","- R$ 419,83 M","- R$ 0,08"
29,31/03/2017,"R$ 9,80 B","R$ 2,37 B","R$ 512,56 M","- R$ 439,51 M","R$ 952,07 M","R$ 307,27 M","R$ 0,06"
30,31/12/2016,"R$ 9,87 B","R$ 2,31 B","R$ 696,55 M","- R$ 447,67 M","R$ 1,14 B","R$ 849,62 M","R$ 0,16"
31,30/09/2016,"R$ 9,86 B","R$ 1,83 B","R$ 402,99 M","- R$ 442,80 M","R$ 845,79 M","- R$ 227,21 M","- R$ 0,04"
32,30/06/2016,"R$ 9,94 B","R$ 1,70 B","R$ 179,22 M","- R$ 446,69 M","R$ 625,91 M","- R$ 2,41 B","- R$ 0,46"
33,31/03/2016,"R$ 9,99 B","R$ 1,59 B","R$ 98,22 M","- R$ 434,69 M","R$ 532,91 M","- R$ 3,05 B","- R$ 0,58"
34,31/12/2015,"R$ 9,78 B","R$ 1,52 B","- R$ 183,78 M","- R$ 419,69 M","R$ 235,91 M","- R$ 4,46 B","- R$ 0,85"
35,30/09/2015,"R$ 9,86 B","R$ 1,72 B","R$ 82,25 M","- R$ 397,17 M","R$ 479,42 M","- R$ 3,95 B","- R$ 0,75"
36,30/06/2015,"R$ 9,83 B","R$ 1,74 B","R$ 225,35 M","- R$ 402,05 M","R$ 627,40 M","- R$ 2,04 B","- R$ 0,39"
37,31/03/2015,"R$ 10,08 B","R$ 2,02 B","R$ 514,34 M","- R$ 428,88 M","R$ 943,22 M","- R$ 1,82 B","- R$ 0,35"
38,31/12/2014,"R$ 10,07 B","R$ 1,92 B","R$ 504,94 M","- R$ 463,71 M","R$ 968,65 M","- R$ 1,25 B","- R$ 0,24"
39,30/09/2014,"R$ 10,06 B","R$ 1,97 B","R$ 497,11 M","- R$ 549,68 M","R$ 1,05 B","- R$ 625,53 M","- R$ 2,21"
40,30/06/2014,"R$ 9,83 B","R$ 1,82 B","R$ 382,19 M","- R$ 593,38 M","R$ 975,57 M","- R$ 577,11 M","- R$ 2,07"
41,31/03/2014,"R$ 9,37 B","R$ 1,60 B","R$ 309,26 M","- R$ 585,29 M","R$ 894,56 M","- R$ 852,45 M","- R$ 3,06"
42,31/12/2013,"R$ 8,96 B","R$ 1,48 B","R$ 265,99 M","- R$ 560,97 M","R$ 826,96 M","- R$ 796,55 M","- R$ 2,86"
43,30/09/2013,"R$ 8,35 B","R$ 838,41 M","- R$ 254,44 M","- R$ 527,94 M","R$ 273,50 M","- R$ 1,15 B","- R$ 4,13"
44,30/06/2013,"R$ 8,10 B","R$ 568,36 M","- R$ 492,13 M","- R$ 495,74 M","R$ 3,61 M","- R$ 1,28 B","- R$ 4,59"
45,31/03/2013,"R$ 8,02 B","R$ 282,80 M","- R$ 811,70 M","- R$ 511,57 M","- R$ 300,13 M","- R$ 1,55 B","- R$ 5,55"
46,31/12/2012,"R$ 8,10 B","R$ 201,94 M","- R$ 905,61 M","- R$ 519,63 M","- R$ 385,98 M","- R$ 1,51 B","- R$ 5,43"
47,30/09/2012,"R$ 8,22 B","R$ 468,24 M","- R$ 581,94 M","- R$ 489,31 M","- R$ 92,64 M","- R$ 1,01 B","- R$ 3,63"
48,30/06/2012,"R$ 8,07 B","R$ 633,66 M","- R$ 456,34 M","- R$ 207,81 M","- R$ 248,53 M","- R$ 1,22 B","- R$ 4,51"
49,31/03/2012,"R$ 7,81 B","R$ 724,72 M","- R$ 372,51 M","- R$ 417,46 M","R$ 44,95 M","- R$ 862,34 M","- R$ 3,19"
50,31/12/2011,"R$ 7,54 B","R$ 893,25 M","- R$ 244,50 M","- R$ 388,63 M","R$ 144,13 M","- R$ 751,54 M","- R$ 2,78"
51,30/09/2011,"R$ 7,18 B","R$ 1,12 B","R$ 51,30 M","- R$ 345,71 M","R$ 397,01 M","- R$ 673,60 M","- R$ 2,49"
52,30/06/2011,"R$ 7,12 B","R$ 1,33 B","R$ 313,56 M","- R$ 318,30 M","R$ 631,86 M","- R$ 47,13 M","- R$ 0,17"
53,31/03/2011,"R$ 7,15 B","R$ 1,61 B","R$ 641,65 M","- R$ 308,00 M","R$ 949,65 M","R$ 259,67 M","R$ 0,96"
54,31/12/2010,"R$ 6,98 B","R$ 1,60 B","R$ 697,80 M","- R$ 281,60 M","R$ 979,40 M","R$ 214,20 M","R$ 0,79"
55,30/09/2010,"R$ 6,69 B","R$ 2,00 B","R$ 522,36 M",NA,NA,"R$ 447,44 M","R$ 1,66"
56,30/06/2010,"R$ 6,40 B","R$ 1,70 B","R$ 434,25 M",NA,NA,"R$ 415,36 M","R$ 1,54"
57,31/03/2010,"R$ 6,21 B","R$ 1,51 B","R$ 466,92 M",NA,NA,"R$ 820,95 M","R$ 3,09"
58,31/12/2009,"R$ 5,99 B","R$ 1,30 B","R$ 380,60 M",NA,NA,"R$ 858,47 M","R$ 3,24"
