,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"- R$ 556,89 M","- R$ 625,58 M","R$ 1,44 B","R$ 501,72 M"
1,31/03/2024,"- R$ 694,92 M","- R$ 130,76 M","R$ 2,19 B","R$ 1,38 B"
2,31/12/2023,"R$ 143,94 M","- R$ 256,40 M","R$ 19,72 M","- R$ 199,21 M"
3,30/09/2023,"R$ 690,54 M","- R$ 204,97 M","- R$ 192,43 M","R$ 270,02 M"
4,30/06/2023,"R$ 675,96 M","- R$ 233,30 M","- R$ 449,78 M","- R$ 33,34 M"
5,31/03/2023,"R$ 311,30 M","- R$ 177,33 M","- R$ 3,97 M","R$ 117,42 M"
6,31/12/2022,"R$ 982,49 M","- R$ 101,83 M","- R$ 845,58 M","R$ 19,86 M"
7,30/09/2022,"R$ 465,39 M","- R$ 233,46 M","- R$ 467,18 M","- R$ 244,89 M"
8,30/06/2022,"R$ 297,41 M","- R$ 257,95 M","R$ 200,95 M","R$ 258,83 M"
9,31/03/2022,"R$ 423,48 M","- R$ 194,28 M","- R$ 561,74 M","- R$ 351,02 M"
10,31/12/2021,"R$ 503,16 M","- R$ 289,97 M","- R$ 768,22 M","- R$ 557,10 M"
11,30/09/2021,"R$ 374,58 M","- R$ 354,35 M","R$ 261,39 M","R$ 283,09 M"
12,30/06/2021,"- R$ 176,82 M","R$ 485,34 M","R$ 99,06 M","R$ 355,56 M"
13,31/03/2021,"R$ 4,64 M","- R$ 20,64 M","- R$ 264,26 M","- R$ 258,12 M"
14,31/12/2020,"R$ 253,14 M","R$ 152,23 M","- R$ 243,65 M","R$ 164,08 M"
15,30/09/2020,"- R$ 288,50 M","R$ 1,29 B","- R$ 920,53 M","R$ 82,86 M"
16,30/06/2020,"- R$ 301,32 M","- R$ 25,99 M","R$ 84,67 M","- R$ 243,14 M"
17,31/03/2020,"R$ 1,09 B","- R$ 1,39 B","- R$ 856,00 M","- R$ 986,40 M"
18,31/12/2019,"R$ 356,29 M","R$ 459,52 M","- R$ 398,91 M","R$ 385,96 M"
19,30/09/2019,"R$ 1,31 B","- R$ 665,57 M","- R$ 441,30 M","R$ 262,98 M"
20,30/06/2019,"R$ 389,07 M","- R$ 801,41 M","- R$ 470,81 M","- R$ 884,15 M"
21,31/03/2019,"R$ 406,04 M","R$ 252,86 M","R$ 418,85 M","R$ 1,05 B"
22,31/12/2018,"R$ 814,15 M","- R$ 423,36 M","- R$ 327,45 M","R$ 135,75 M"
23,30/09/2018,"R$ 491,82 M","- R$ 261,72 M","- R$ 159,17 M","R$ 75,12 M"
24,30/06/2018,"R$ 724,23 M","- R$ 374,81 M","- R$ 245,95 M","R$ 82,88 M"
25,31/03/2018,"R$ 51,67 M","- R$ 527,37 M","- R$ 20,63 M","- R$ 494,42 M"
26,31/12/2017,"- R$ 475,73 M","R$ 108,58 M","R$ 801,84 M","R$ 424,66 M"
27,30/09/2017,"R$ 684,70 M","- R$ 611,18 M","- R$ 71,70 M","R$ 33,49 M"
28,30/06/2017,"R$ 416,93 M","- R$ 95,49 M","- R$ 140,27 M","R$ 182,60 M"
29,31/03/2017,"R$ 46,86 M","R$ 38,29 M","- R$ 230,19 M","- R$ 176,10 M"
30,31/12/2016,"R$ 363,06 M","- R$ 203,94 M","- R$ 79,66 M","R$ 78,53 M"
31,30/09/2016,"R$ 160,88 M","- R$ 43,97 M","- R$ 242,13 M","- R$ 123,65 M"
32,30/06/2016,"- R$ 370,00 M","R$ 372,00 M","- R$ 353,00 M","- R$ 360,00 M"
33,31/03/2016,"- R$ 175,00 M","R$ 468,00 M","- R$ 388,00 M","- R$ 105,00 M"
34,31/12/2015,"- R$ 511,97 M","- R$ 491,04 M","- R$ 306,83 M","- R$ 1,38 B"
35,30/09/2015,"- R$ 643,56 M","- R$ 320,43 M","R$ 1,29 B","R$ 829,98 M"
36,30/06/2015,"R$ 30,32 M","- R$ 174,73 M","- R$ 166,91 M","- R$ 333,38 M"
37,31/03/2015,"R$ 525,75 M","- R$ 272,96 M","- R$ 68,13 M","R$ 57,52 M"
