,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 6,54 M","- R$ 2,94 M","- R$ 139,98 M","- R$ 7,59 M","- R$ 132,39 M","R$ 470,60 M","R$ 0,01"
1,31/03/2024,"R$ 7,08 M","- R$ 3,95 M","- R$ 92,56 M","- R$ 7,51 M","- R$ 85,05 M","R$ 487,41 M","R$ 0,01"
2,31/12/2023,"R$ 6,48 M","- R$ 3,19 M","- R$ 80,91 M","- R$ 6,02 M","- R$ 74,90 M","R$ 474,83 M","R$ 10,72"
3,30/09/2023,"R$ 9,37 M","- R$ 7,60 M","- R$ 117,08 M","- R$ 5,06 M","- R$ 112,02 M","- R$ 392,76 M","- R$ 9,04"
4,30/06/2023,"R$ 8,97 M","- R$ 7,58 M","- R$ 101,37 M","- R$ 5,54 M","- R$ 95,83 M","- R$ 404,91 M","- R$ 11,04"
5,31/03/2023,"R$ 9,32 M","- R$ 7,06 M","- R$ 93,94 M","- R$ 5,18 M","- R$ 88,76 M","- R$ 393,26 M","- R$ 2,14"
6,31/12/2022,"R$ 10,72 M","- R$ 7,53 M","- R$ 81,90 M","- R$ 7,74 M","- R$ 74,17 M","- R$ 379,26 M","- R$ 2,07"
7,30/09/2022,"R$ 24,09 M","R$ 8,02 M","R$ 1,27 B","- R$ 9,40 M","R$ 1,28 B","R$ 1,09 B","R$ 6,02"
8,30/06/2022,"R$ 24,55 M","R$ 7,42 M","R$ 1,29 B","- R$ 8,64 M","R$ 1,30 B","R$ 1,16 B","R$ 0,01"
9,31/03/2022,"R$ 25,40 M","R$ 8,55 M","R$ 1,40 B","- R$ 9,97 M","R$ 1,41 B","R$ 1,25 B","R$ 7,16"
10,31/12/2021,"R$ 24,39 M","R$ 8,58 M","R$ 1,42 B","- R$ 9,56 M","R$ 1,43 B","R$ 1,29 B","R$ 7,72"
11,30/09/2021,"R$ 8,40 M","- R$ 934,00 mil","- R$ 131,64 M","- R$ 16,33 M","- R$ 115,31 M","- R$ 355,00 M","- R$ 2,15"
12,30/06/2021,"R$ 8,54 M","- R$ 102,00 mil","- R$ 158,02 M","- R$ 17,92 M","- R$ 140,10 M","- R$ 380,56 M","- R$ 46,04"
13,31/03/2021,"R$ 8,17 M","R$ 823,00 mil","- R$ 282,12 M","- R$ 18,21 M","- R$ 263,91 M","- R$ 445,18 M","- R$ 54,14"
14,31/12/2020,"R$ 7,68 M","R$ 2,39 M","- R$ 322,24 M","- R$ 18,49 M","- R$ 303,75 M","- R$ 488,77 M","- R$ 61,33"
15,30/09/2020,"R$ 7,29 M","R$ 1,43 M","- R$ 308,60 M","- R$ 11,19 M","- R$ 297,41 M","- R$ 426,08 M","- R$ 51,94"
16,30/06/2020,"R$ 5,82 M","R$ 1,05 M","- R$ 330,11 M","- R$ 11,41 M","- R$ 318,69 M","- R$ 472,67 M","- R$ 57,62"
17,31/03/2020,"R$ 9,48 M","R$ 84,00 mil","- R$ 333,78 M","- R$ 11,80 M","- R$ 321,98 M","- R$ 489,11 M","- R$ 61,38"
18,31/12/2019,"R$ 13,14 M","R$ 2,00 M","- R$ 319,54 M","- R$ 12,20 M","- R$ 307,34 M","- R$ 464,07 M","- R$ 58,23"
19,30/09/2019,"R$ 26,51 M","R$ 8,25 M","- R$ 262,46 M","- R$ 17,62 M","- R$ 244,83 M","- R$ 379,13 M","- R$ 47,58"
20,30/06/2019,"R$ 53,69 M","R$ 30,04 M","- R$ 228,82 M","- R$ 13,80 M","- R$ 215,02 M","- R$ 356,54 M","- R$ 47,09"
21,31/03/2019,"R$ 50,19 M","R$ 28,79 M","- R$ 231,00 M","- R$ 15,72 M","- R$ 215,28 M","- R$ 295,77 M","- R$ 39,07"
22,31/12/2018,"R$ 48,87 M","R$ 28,30 M","- R$ 241,79 M","- R$ 16,74 M","- R$ 225,05 M","- R$ 319,05 M","- R$ 42,67"
23,30/09/2018,"R$ 43,43 M","R$ 42,02 M","- R$ 145,29 M","- R$ 12,73 M","- R$ 132,55 M","- R$ 269,94 M","- R$ 42,59"
24,30/06/2018,"R$ 20,90 M","R$ 12,79 M","- R$ 163,65 M","- R$ 17,00 M","- R$ 146,65 M","- R$ 278,90 M","- R$ 44,00"
25,31/03/2018,"R$ 28,88 M","R$ 9,77 M","- R$ 157,41 M","- R$ 17,09 M","- R$ 140,32 M","- R$ 333,99 M","- R$ 52,70"
26,31/12/2017,"R$ 39,80 M","R$ 8,05 M","- R$ 144,23 M","- R$ 17,21 M","- R$ 127,03 M","- R$ 321,06 M","- R$ 50,66"
27,30/09/2017,"R$ 33,14 M","R$ 17,21 M","- R$ 370,77 M","- R$ 17,36 M","- R$ 353,42 M","- R$ 543,30 M","- R$ 3,64"
28,30/06/2017,"R$ 39,18 M","R$ 17,11 M","- R$ 387,02 M","- R$ 17,53 M","- R$ 369,49 M","- R$ 622,27 M","- R$ 4,17"
29,31/03/2017,"R$ 66,42 M","R$ 31,05 M","- R$ 383,87 M","- R$ 17,71 M","- R$ 366,16 M","- R$ 618,93 M","- R$ 4,15"
30,31/12/2016,"R$ 68,85 M","R$ 20,35 M","- R$ 404,83 M","- R$ 17,87 M","- R$ 386,96 M","- R$ 638,69 M","- R$ 4,28"
31,30/09/2016,"R$ 244,16 M","R$ 116,69 M","- R$ 322,90 M","- R$ 18,72 M","- R$ 304,17 M","- R$ 544,26 M","- R$ 3,65"
32,30/06/2016,"R$ 321,59 M","R$ 125,12 M","- R$ 371,06 M","- R$ 19,73 M","- R$ 351,34 M","- R$ 340,51 M","- R$ 2,28"
33,31/03/2016,"R$ 394,02 M","R$ 142,91 M","- R$ 243,90 M","- R$ 20,72 M","- R$ 223,17 M","- R$ 212,79 M","- R$ 1,43"
34,31/12/2015,"R$ 451,02 M","R$ 171,29 M","- R$ 229,79 M","- R$ 21,69 M","- R$ 208,10 M","- R$ 208,00 M","- R$ 1,39"
35,30/09/2015,"R$ 414,93 M","R$ 26,75 M","- R$ 320,02 M","- R$ 22,04 M","- R$ 297,98 M","- R$ 220,69 M","- R$ 2,14"
36,30/06/2015,"R$ 343,01 M","- R$ 81,19 M","- R$ 382,42 M","- R$ 22,15 M","- R$ 360,27 M","- R$ 496,16 M","- R$ 4,82"
37,31/03/2015,"R$ 480,46 M","- R$ 104,09 M","- R$ 589,58 M","- R$ 22,19 M","- R$ 567,39 M","- R$ 735,82 M","- R$ 7,14"
38,31/12/2014,"R$ 619,33 M","- R$ 147,47 M","- R$ 634,74 M","- R$ 22,22 M","- R$ 612,52 M","- R$ 767,22 M","- R$ 7,45"
39,30/09/2014,"R$ 738,09 M","- R$ 101,31 M","- R$ 350,98 M","- R$ 22,01 M","- R$ 328,97 M","- R$ 365,00 M","- R$ 3,54"
40,30/06/2014,"R$ 899,11 M","R$ 38,17 M","- R$ 257,62 M","- R$ 21,88 M","- R$ 235,73 M","- R$ 276,63 M","- R$ 2,68"
41,31/03/2014,"R$ 966,97 M","R$ 83,60 M","- R$ 167,38 M","- R$ 21,60 M","- R$ 145,78 M","- R$ 213,36 M","- R$ 2,07"
42,31/12/2013,"R$ 1,07 B","R$ 155,35 M","- R$ 96,12 M","- R$ 21,29 M","- R$ 74,83 M","- R$ 191,73 M","- R$ 1,86"
43,30/09/2013,"R$ 1,85 B","R$ 365,11 M","R$ 76,80 M","- R$ 26,34 M","R$ 103,14 M","- R$ 149,64 M","- R$ 1,45"
44,30/06/2013,"R$ 1,98 B","R$ 369,08 M","R$ 73,78 M","- R$ 28,92 M","R$ 102,70 M","- R$ 115,89 M","- R$ 1,12"
45,31/03/2013,"R$ 1,95 B","R$ 347,61 M","R$ 91,56 M","- R$ 28,34 M","R$ 119,89 M","- R$ 100,90 M","- R$ 1,05"
46,31/12/2012,"R$ 1,87 B","R$ 347,41 M","R$ 102,10 M","- R$ 27,90 M","R$ 129,99 M","- R$ 76,15 M","- R$ 0,80"
47,30/09/2012,"R$ 1,71 B","R$ 311,04 M","- R$ 88,36 M","- R$ 25,21 M","- R$ 63,15 M","- R$ 8,63 M","- R$ 0,08"
48,30/06/2012,"R$ 1,64 B","R$ 316,32 M","- R$ 63,28 M","- R$ 22,57 M","- R$ 40,71 M","- R$ 14,73 M","- R$ 0,14"
49,31/03/2012,"R$ 1,62 B","R$ 305,36 M","- R$ 42,38 M","- R$ 21,86 M","- R$ 20,53 M","- R$ 14,27 M","- R$ 0,15"
50,31/12/2011,"R$ 1,54 B","R$ 289,67 M","- R$ 47,81 M","- R$ 20,29 M","- R$ 27,52 M","- R$ 5,99 M","- R$ 0,06"
51,30/09/2011,"R$ 1,56 B","R$ 273,22 M","R$ 144,72 M","- R$ 10,08 M","R$ 154,80 M","R$ 19,31 M","R$ 0,20"
52,30/06/2011,"R$ 1,51 B","R$ 254,16 M","R$ 135,28 M","- R$ 23,46 M","R$ 158,74 M","R$ 31,98 M","R$ 0,33"
53,31/03/2011,"R$ 1,42 B","R$ 244,50 M","R$ 120,09 M","- R$ 17,75 M","R$ 137,84 M","R$ 44,81 M","R$ 0,47"
54,31/12/2010,"R$ 1,43 B","R$ 244,60 M","R$ 131,60 M","- R$ 12,62 M","R$ 144,22 M","R$ 44,18 M","R$ 0,46"
55,30/09/2010,"R$ 1,33 B","R$ 251,18 M","- R$ 86,01 M",NA,NA,"R$ 28,35 M","R$ 0,41"
56,30/06/2010,"R$ 1,28 B","R$ 268,05 M","- R$ 70,62 M",NA,NA,"R$ 62,75 M","R$ 0,91"
57,31/03/2010,"R$ 1,23 B","R$ 262,00 M","- R$ 89,31 M",NA,NA,"R$ 54,30 M","R$ 0,79"
58,31/12/2009,"R$ 1,20 B","R$ 259,52 M","- R$ 105,31 M",NA,NA,"R$ 52,13 M","R$ 0,77"
59,30/09/2009,"R$ 1,19 B","R$ 260,47 M","R$ 212,73 M",NA,NA,"R$ 77,38 M","R$ 11,77"
60,30/06/2009,"R$ 1,13 B","R$ 251,23 M","R$ 197,47 M",NA,NA,"R$ 128,35 M","R$ 19,53"
61,31/03/2009,"R$ 1,05 B","R$ 234,23 M","R$ 182,53 M",NA,NA,"R$ 105,87 M","R$ 16,11"
62,31/12/2008,"R$ 1,02 B","R$ 221,27 M","R$ 167,93 M",NA,NA,"R$ 77,87 M","R$ 11,85"
63,30/09/2008,"R$ 932,87 M","R$ 167,60 M","R$ 36,59 M",NA,NA,"R$ 58,78 M","R$ 8,94"
64,30/06/2008,"R$ 894,78 M","R$ 152,41 M","R$ 30,01 M",NA,NA,"- R$ 38,74 M","- R$ 5,89"
65,31/03/2008,"R$ 888,46 M","R$ 158,22 M","R$ 60,10 M",NA,NA,"R$ 19,50 M","R$ 2,97"
66,31/12/2007,"R$ 842,18 M","R$ 158,68 M","R$ 66,40 M",NA,NA,"R$ 19,00 M","R$ 2,89"
67,30/09/2007,"R$ 792,53 M","R$ 150,25 M","R$ 74,36 M",NA,NA,"R$ 39,67 M","R$ 6,03"
68,30/06/2007,"R$ 722,93 M","R$ 135,86 M","R$ 57,34 M",NA,NA,"R$ 20,06 M","R$ 3,05"
69,31/03/2007,"R$ 689,37 M","R$ 134,88 M","R$ 46,73 M",NA,NA,"- R$ 16,40 M","- R$ 2,50"
70,31/12/2006,"R$ 687,14 M","R$ 139,15 M","R$ 51,44 M",NA,NA,"R$ 10,19 M","R$ 1,55"
71,30/09/2006,"R$ 662,91 M","R$ 150,49 M","R$ 95,58 M",NA,NA,"R$ 3,77 M","R$ 0,57"
72,30/06/2006,"R$ 673,27 M","R$ 163,48 M","R$ 115,78 M",NA,NA,"R$ 24,29 M","R$ 4,09"
73,31/03/2006,"R$ 639,29 M","R$ 142,99 M","R$ 112,26 M",NA,NA,"R$ 23,41 M","R$ 4,08"
74,31/12/2005,"R$ 610,66 M","R$ 129,30 M","R$ 97,24 M",NA,NA,"- R$ 5,14 M","- R$ 0,90"
