,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 6,38 B","R$ 1,42 B","R$ 10,63",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
1,31/03/2024,"R$ 6,36 B","R$ 1,41 B","R$ 10,56",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
2,31/12/2023,"R$ 6,08 B","R$ 1,41 B","R$ 10,53",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
3,30/09/2023,"R$ 5,75 B","R$ 1,39 B","R$ 10,42",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
4,30/06/2023,"R$ 5,51 B","R$ 1,39 B","R$ 10,35",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
5,31/03/2023,"R$ 5,21 B","R$ 1,38 B","R$ 10,30",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
6,31/12/2022,"R$ 5,20 B","R$ 1,37 B","R$ 10,25",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
7,30/09/2022,"R$ 5,10 B","R$ 1,36 B","R$ 10,18",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
8,30/06/2022,"R$ 4,62 B","R$ 1,35 B","R$ 10,10",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
9,31/03/2022,"R$ 4,47 B","R$ 1,34 B","R$ 10,03",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
10,31/12/2021,"R$ 4,31 B","R$ 1,33 B","R$ 9,96",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
11,30/09/2021,"R$ 4,25 B","R$ 1,34 B","R$ 10,00",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
12,30/06/2021,"R$ 4,26 B","R$ 1,32 B","R$ 9,85",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
13,31/03/2021,"R$ 4,35 B","R$ 1,29 B","R$ 9,64",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
14,31/12/2020,"R$ 4,35 B","R$ 1,26 B","R$ 9,45",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
15,30/09/2020,"R$ 4,49 B","R$ 1,25 B","R$ 9,32",133.851.000,0,0,133.851.000,1.157.000,0,0,1.157.000,132.694.000,0,132.694.000,168
16,30/06/2020,"R$ 4,44 B","R$ 1,23 B","R$ 1,84",669.255.000,0,0,669.255.000,5.787.000,0,0,5.787.000,663.468.000,0,663.468.000,168
17,31/03/2020,"R$ 4,38 B","R$ 1,26 B","R$ 1,88",669.255.000,0,0,669.255.000,5.787.000,0,0,5.787.000,663.468.000,0,663.468.000,168
18,31/12/2019,"R$ 4,63 B","R$ 1,25 B","R$ 1,87",669.255.000,0,0,669.255.000,5.787.000,0,0,5.787.000,663.468.000,0,663.468.000,168
19,30/09/2019,"R$ 4,32 B","R$ 743,04 M","R$ 1,62",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
20,30/06/2019,"R$ 4,40 B","R$ 765,18 M","R$ 1,67",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
21,31/03/2019,"R$ 4,10 B","R$ 782,30 M","R$ 1,71",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
22,31/12/2018,"R$ 4,14 B","R$ 823,34 M","R$ 1,80",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
23,30/09/2018,"R$ 4,48 B","R$ 1,03 B","R$ 2,25",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
24,30/06/2018,"R$ 4,71 B","R$ 1,20 B","R$ 2,62",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
25,31/03/2018,"R$ 4,82 B","R$ 1,30 B","R$ 2,83",457.913.000,0,0,457.913.000,5.787.000,0,0,5.787.000,452.126.000,0,452.126.000,168
