,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"- R$ 85,74 M","- R$ 28,69 M","R$ 18,98 M","- R$ 95,45 M",168
1,31/03/2024,"- R$ 55,88 M","R$ 54,80 M","R$ 173,25 M","R$ 172,16 M",168
2,31/12/2023,"R$ 336,43 M","- R$ 316,70 M","- R$ 4,58 M","R$ 15,15 M",168
3,30/09/2023,"- R$ 491,00 mil","- R$ 28,69 M","- R$ 119,38 M","- R$ 148,56 M",168
4,30/06/2023,"- R$ 150,77 M","R$ 52,64 M","R$ 253,37 M","R$ 155,24 M",168
5,31/03/2023,"- R$ 86,66 M","R$ 21,35 M","R$ 19,20 M","- R$ 46,11 M",168
6,31/12/2022,"- R$ 220,57 M","- R$ 36,12 M","R$ 289,77 M","R$ 33,08 M",168
7,30/09/2022,"- R$ 164,79 M","- R$ 13,73 M","R$ 168,53 M","- R$ 10,00 M",168
8,30/06/2022,"- R$ 154,26 M","R$ 35,02 M","R$ 121,10 M","R$ 1,86 M",168
9,31/03/2022,"- R$ 31,36 M","- R$ 85,48 M","R$ 108,73 M","- R$ 8,11 M",168
10,31/12/2021,"R$ 186,42 M","- R$ 216,95 M","R$ 31,35 M","R$ 817,00 mil",168
11,30/09/2021,"- R$ 79,62 M","R$ 88,81 M","- R$ 66,19 M","- R$ 57,00 M",168
12,30/06/2021,"R$ 132,44 M","- R$ 37,47 M","- R$ 50,48 M","R$ 44,49 M",168
13,31/03/2021,"- R$ 32,20 M","R$ 80,39 M","- R$ 16,07 M","R$ 32,12 M",168
14,31/12/2020,"- R$ 37,63 M","R$ 55,51 M","- R$ 153,85 M","- R$ 135,97 M",168
15,30/09/2020,"R$ 8,92 M","R$ 56,48 M","R$ 40,97 M","R$ 106,37 M",168
16,30/06/2020,"- R$ 169,45 M","- R$ 7,28 M","R$ 182,22 M","R$ 5,49 M",168
17,31/03/2020,"R$ 128,44 M","- R$ 67,18 M","- R$ 115,47 M","- R$ 54,20 M",168
18,31/12/2019,"- R$ 52,01 M","- R$ 253,54 M","R$ 307,63 M","R$ 2,08 M",168
19,30/09/2019,"R$ 58,71 M","R$ 32,40 M","- R$ 285,25 M","- R$ 194,14 M",168
20,30/06/2019,"R$ 68,72 M","- R$ 50,15 M","R$ 318,85 M","R$ 337,42 M",168
21,31/03/2019,"R$ 51,58 M","R$ 21,49 M","- R$ 84,58 M","- R$ 11,51 M",168
22,31/12/2018,"R$ 32,30 M","R$ 8,00 M","- R$ 89,51 M","- R$ 49,21 M",168
23,30/09/2018,"R$ 192,38 M","- R$ 77,43 M","- R$ 64,67 M","R$ 50,28 M",168
24,30/06/2018,"- R$ 9,81 M","- R$ 11,69 M","R$ 21,55 M","R$ 44,00 mil",168
25,31/03/2018,"- R$ 11,85 M","- R$ 4,89 M","- R$ 75,47 M","- R$ 92,21 M",168
26,31/12/2017,"R$ 74,65 M","- R$ 99,80 M","R$ 117,92 M","R$ 92,77 M",168
27,30/09/2017,"- R$ 7,46 M","R$ 18,76 M","- R$ 9,39 M","R$ 1,90 M",168
28,30/06/2017,"- R$ 22,62 M","- R$ 961,00 mil","R$ 9,84 M","- R$ 13,74 M",168
29,31/03/2017,"- R$ 36,45 M","- R$ 9,21 M","R$ 37,63 M","- R$ 8,03 M",168
30,31/12/2016,"R$ 31,10 M","- R$ 53,79 M","R$ 30,35 M","R$ 7,67 M",168
31,30/09/2016,"- R$ 88,26 M","- R$ 19,37 M","R$ 74,68 M","- R$ 32,95 M",168
32,30/06/2016,"- R$ 43,06 M","- R$ 8,69 M","R$ 65,10 M","R$ 13,35 M",168
33,31/03/2016,"- R$ 124,29 M","R$ 1,34 M","R$ 77,02 M","- R$ 45,93 M",168
34,31/12/2015,"- R$ 94,36 M","R$ 1,87 M","R$ 83,05 M","- R$ 9,44 M",168
35,30/09/2015,"- R$ 206,55 M","R$ 56,22 M","R$ 125,98 M","- R$ 24,35 M",168
36,30/06/2015,"- R$ 3,04 M","- R$ 61,92 M","- R$ 90,87 M","- R$ 155,83 M",168
37,31/03/2015,"- R$ 65,71 M","- R$ 8,32 M","R$ 164,13 M","R$ 90,10 M",168
38,31/12/2014,"- R$ 10,05 M","- R$ 5,58 M","R$ 19,04 M","R$ 3,41 M",168
39,30/09/2014,"- R$ 91,74 M","- R$ 7,12 M","R$ 67,25 M","- R$ 31,60 M",168
40,30/06/2014,"R$ 106,17 M","- R$ 8,23 M","- R$ 192,44 M","- R$ 94,50 M",168
41,31/03/2014,"R$ 123,98 M","- R$ 16,79 M","- R$ 75,55 M","R$ 31,65 M",168
42,31/12/2013,"R$ 42,45 M","- R$ 69,82 M","R$ 58,12 M","R$ 30,75 M",168
43,30/09/2013,"- R$ 39,19 M","R$ 72,80 M","R$ 14,02 M","R$ 47,63 M",168
44,30/06/2013,"R$ 29,93 M","- R$ 3,70 M","- R$ 45,97 M","- R$ 19,74 M",168
45,31/03/2013,"- R$ 49,11 M","- R$ 3,19 M","R$ 25,20 M","- R$ 27,09 M",168
46,31/12/2012,"R$ 14,36 M","- R$ 9,45 M","R$ 132,97 M","R$ 137,89 M",168
47,30/09/2012,"- R$ 49,09 M","- R$ 8,44 M","R$ 45,68 M","- R$ 11,85 M",168
48,30/06/2012,"- R$ 57,25 M","- R$ 3,29 M","- R$ 3,11 M","- R$ 63,65 M",168
49,31/03/2012,"R$ 2,60 M","- R$ 2,95 M","R$ 22,80 M","R$ 22,44 M",168
50,31/12/2011,"R$ 2,09 M","- R$ 19,17 M","R$ 39,73 M","R$ 22,65 M",168
51,30/09/2011,"- R$ 87,02 M","- R$ 1,09 M","R$ 59,69 M","- R$ 28,43 M",168
