,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 57,50 B","R$ 9,41 B","R$ 1,52",2.289.901.455,3.889.780.576,3.889.780.576,6.179.682.031,20.024.495,80.097.982,80.097.982,100.122.477,2.269.876.960,3.809.682.594,6.079.559.554
1,31/03/2024,"R$ 56,79 B","R$ 11,31 B","R$ 2,01",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,20.282.026,81.128.104,81.128.104,101.410.130,2.061.446.569,3.455.036.057,5.516.482.626
2,31/12/2023,"R$ 55,43 B","R$ 11,59 B","R$ 2,06",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,20.262.477,81.049.908,81.049.908,101.312.385,2.061.466.118,3.455.114.253,5.516.580.371
3,30/09/2023,"R$ 51,69 B","R$ 11,16 B","R$ 1,99",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,20.243.492,80.973.968,80.973.968,101.217.460,2.061.485.103,3.455.190.193,5.516.675.296
4,30/06/2023,"R$ 49,26 B","R$ 11,78 B","R$ 2,10",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,20.124.550,80.498.200,80.498.200,100.622.750,2.061.604.045,3.455.665.961,5.517.270.006
5,31/03/2023,"R$ 49,38 B","R$ 10,67 B","R$ 1,90",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,23.208.243,92.832.972,92.832.972,116.041.215,2.058.520.352,3.443.331.189,5.501.851.541
6,31/12/2022,"R$ 47,58 B","R$ 9,56 B","R$ 1,70",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,23.172.552,92.690.208,92.690.208,115.862.760,2.058.556.043,3.443.473.953,5.502.029.996
7,30/09/2022,"R$ 46,13 B","R$ 9,00 B","R$ 1,60",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,23.164.278,92.657.112,92.657.112,115.821.390,2.058.564.317,3.443.507.049,5.502.071.366
8,30/06/2022,"R$ 44,29 B","R$ 7,97 B","R$ 1,42",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,23.150.192,92.600.768,92.600.768,115.750.960,2.058.578.403,3.443.563.393,5.502.141.796
9,31/03/2022,"R$ 40,20 B","R$ 8,62 B","R$ 1,53",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,25.168.327,100.673.308,100.673.308,125.841.635,2.056.560.268,3.435.490.853,5.492.051.121
10,31/12/2021,"R$ 42,08 B","R$ 5,74 B","R$ 1,02",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,25.140.398,100.561.592,100.561.592,125.701.990,2.056.588.197,3.435.602.569,5.492.190.766
11,30/09/2021,"R$ 40,84 B","R$ 5,40 B","R$ 0,96",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,25.130.985,100.523.940,100.523.940,125.654.925,2.056.597.610,3.435.640.221,5.492.237.831
12,30/06/2021,"R$ 38,28 B","R$ 5,34 B","R$ 0,95",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,25.130.985,100.523.940,100.523.940,125.654.925,2.056.597.610,3.435.640.221,5.492.237.831
13,31/03/2021,"R$ 38,58 B","R$ 3,07 B","R$ 0,55",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,25.831.006,103.324.024,103.324.024,129.155.030,2.055.897.589,3.432.840.137,5.488.737.726
14,31/12/2020,"R$ 35,27 B","R$ 3,81 B","R$ 0,68",2.081.728.595,3.536.164.161,3.536.164.161,5.617.892.756,26.528.918,106.115.672,106.115.672,132.644.590,2.055.199.677,3.430.048.489,5.485.248.166
15,30/09/2020,"R$ 35,84 B","R$ 2,59 B","R$ 0,47",2.012.333.899,3.536.164.161,3.536.164.161,5.548.498.060,26.527.032,106.108.128,106.108.128,132.635.160,1.985.806.867,3.430.056.033,5.415.862.900
16,30/06/2020,"R$ 37,23 B","R$ 2,79 B","R$ 0,50",2.012.333.899,3.536.164.161,3.536.164.161,5.548.498.060,26.526.677,106.106.708,106.106.708,132.633.385,1.985.807.222,3.430.057.453,5.415.864.675
17,31/03/2020,"R$ 33,84 B","R$ 2,89 B","R$ 0,53",1.984.594.655,3.425.207.185,3.425.207.185,5.409.801.840,26.525.322,106.101.288,106.101.288,132.626.610,1.958.069.333,3.319.105.897,5.277.175.230
