,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 4,95 B","R$ 1,67 B","R$ 997,30 M","- R$ 977,28 M","R$ 1,97 B","R$ 289,20 M","R$ 0,05"
1,31/03/2024,"R$ 4,43 B","R$ 1,63 B","R$ 1,00 B","- R$ 856,61 M","R$ 1,86 B","R$ 425,53 M","R$ 0,08"
2,31/12/2023,"R$ 4,50 B","R$ 1,45 B","R$ 865,55 M","- R$ 952,52 M","R$ 1,82 B","R$ 630,66 M","R$ 0,11"
3,30/09/2023,"R$ 4,40 B","R$ 1,30 B","R$ 634,68 M","- R$ 869,06 M","R$ 1,50 B","R$ 258,30 M","R$ 0,05"
4,30/06/2023,"R$ 4,29 B","R$ 1,74 B","R$ 1,13 B","- R$ 794,20 M","R$ 1,92 B","R$ 640,94 M","R$ 0,11"
5,31/03/2023,"R$ 4,83 B","R$ 2,35 B","R$ 1,62 B","- R$ 710,80 M","R$ 2,33 B","R$ 1,16 B","R$ 0,21"
6,31/12/2022,"R$ 5,08 B","R$ 1,87 B","R$ 1,11 B","- R$ 790,77 M","R$ 1,90 B","R$ 805,44 M","R$ 0,14"
7,30/09/2022,"R$ 5,49 B","R$ 3,28 B","R$ 2,48 B","- R$ 791,51 M","R$ 3,27 B","R$ 1,92 B","R$ 0,34"
8,30/06/2022,"R$ 5,04 B","R$ 2,28 B","R$ 1,60 B","- R$ 961,75 M","R$ 2,57 B","R$ 971,65 M","R$ 0,17"
9,31/03/2022,"R$ 4,42 B","R$ 2,08 B","R$ 1,50 B","- R$ 625,13 M","R$ 2,13 B","R$ 984,28 M","R$ 0,18"
10,31/12/2021,"R$ 4,58 B","R$ 2,46 B","R$ 1,83 B","- R$ 732,34 M","R$ 2,56 B","R$ 895,22 M","R$ 0,16"
11,30/09/2021,"R$ 4,36 B","R$ 2,16 B","R$ 1,70 B","- R$ 1,70 B","R$ 3,40 B","R$ 1,09 B","R$ 0,19"
12,30/06/2021,"R$ 4,08 B","R$ 1,81 B","R$ 1,30 B","R$ 360,77 M","R$ 937,23 M","R$ 659,17 M","R$ 0,12"
13,31/03/2021,"R$ 3,47 B","R$ 1,12 B","R$ 680,78 M","- R$ 626,14 M","R$ 1,31 B","R$ 371,20 M","R$ 0,07"
14,31/12/2020,"R$ 3,29 B","R$ 1,33 B","R$ 1,05 B","- R$ 609,87 M","R$ 1,66 B","R$ 1,32 B","R$ 0,23"
15,30/09/2020,"R$ 3,11 B","R$ 1,25 B","R$ 785,55 M","- R$ 517,11 M","R$ 1,30 B","- R$ 198,88 M","- R$ 0,04"
