,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,KLABIN S/A,KLABIN S.A.,ATIVO,FASE OPERACIONAL,Nível 2 de Governança Corporativa,Empresa brasileira de base florestal. Produtora de papéis e cartões para embalagens. embalagens de papelão ondulado e sacos industriais. além de ser recicladora e produtora de toras para serrarias.,"R$ 8,56 M",Materiais Básicos,Madeira e Papel,Papel e Celulose,-
