,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 9,69 B","R$ 2,93 B","R$ 654,04 M","- R$ 448,15 M","R$ 1,10 B","R$ 326,63 M","R$ 0,19"
1,31/03/2024,"R$ 9,10 B","R$ 2,66 B","R$ 527,58 M","- R$ 436,72 M","R$ 964,30 M","R$ 187,81 M","R$ 0,11"
2,31/12/2023,"R$ 8,92 B","R$ 2,69 B","R$ 474,67 M","- R$ 415,56 M","R$ 890,22 M","R$ 260,84 M","R$ 0,15"
3,30/09/2023,"R$ 8,68 B","R$ 2,59 B","R$ 530,14 M","- R$ 438,78 M","R$ 968,94 M","R$ 263,69 M","R$ 0,15"
4,30/06/2023,"R$ 8,44 B","R$ 2,61 B","R$ 642,98 M","- R$ 411,76 M","R$ 1,05 B","R$ 338,19 M","R$ 0,20"
5,31/03/2023,"R$ 7,93 B","R$ 2,32 B","R$ 432,68 M","- R$ 395,25 M","R$ 827,93 M","R$ 192,26 M","R$ 0,12"
6,31/12/2022,"R$ 7,84 B","R$ 2,34 B","R$ 458,84 M","- R$ 388,56 M","R$ 847,40 M","R$ 285,23 M","R$ 0,17"
7,30/09/2022,"R$ 7,49 B","R$ 2,22 B","R$ 459,09 M","- R$ 369,84 M","R$ 828,93 M","R$ 215,41 M","R$ 0,13"
8,30/06/2022,"R$ 7,18 B","R$ 2,32 B","R$ 645,61 M","- R$ 362,25 M","R$ 1,01 B","R$ 354,84 M","R$ 0,22"
9,31/03/2022,"R$ 6,56 B","R$ 1,93 B","R$ 275,80 M","- R$ 352,56 M","R$ 628,35 M","R$ 140,64 M","R$ 0,09"
10,31/12/2021,"R$ 6,47 B","R$ 1,95 B","R$ 292,68 M","- R$ 349,83 M","R$ 642,51 M","R$ 170,35 M","R$ 0,10"
11,30/09/2021,"R$ 6,16 B","R$ 1,82 B","R$ 322,28 M","- R$ 329,49 M","R$ 651,76 M","R$ 154,53 M","R$ 0,09"
12,30/06/2021,"R$ 5,87 B","R$ 1,80 B","R$ 433,42 M","- R$ 311,33 M","R$ 744,75 M","R$ 252,76 M","R$ 0,15"
13,31/03/2021,"R$ 5,62 B","R$ 1,64 B","R$ 318,09 M","- R$ 301,73 M","R$ 619,82 M","R$ 174,30 M","R$ 0,11"
14,31/12/2020,"R$ 5,55 B","R$ 1,63 B","R$ 273,06 M","- R$ 309,41 M","R$ 582,47 M","R$ 161,72 M","R$ 0,10"
15,30/09/2020,"R$ 5,09 B","R$ 1,49 B","R$ 278,97 M","- R$ 286,36 M","R$ 565,33 M","R$ 154,73 M","R$ 0,09"
16,30/06/2020,"R$ 4,47 B","R$ 1,32 B","R$ 122,13 M","- R$ 275,14 M","R$ 397,27 M","R$ 44,68 M","R$ 0,14"
17,31/03/2020,"R$ 4,95 B","R$ 1,44 B","R$ 241,83 M","- R$ 277,92 M","R$ 519,74 M","R$ 123,32 M","R$ 0,37"
18,31/12/2019,"R$ 4,79 B","R$ 1,41 B","R$ 234,12 M","- R$ 209,19 M","R$ 443,31 M","R$ 85,96 M","R$ 0,26"
19,30/09/2019,"R$ 4,60 B","R$ 1,34 B","R$ 491,93 M","- R$ 283,53 M","R$ 775,45 M","R$ 459,34 M","R$ 1,39"
20,30/06/2019,"R$ 4,23 B","R$ 1,29 B","R$ 236,05 M","- R$ 265,71 M","R$ 501,76 M","R$ 138,44 M","R$ 0,42"
21,31/03/2019,"R$ 3,95 B","R$ 1,16 B","R$ 156,37 M","- R$ 253,98 M","R$ 410,35 M","R$ 88,50 M","R$ 0,27"
22,31/12/2018,"R$ 4,00 B","R$ 1,20 B","R$ 148,99 M","- R$ 112,31 M","R$ 261,30 M","R$ 117,09 M","R$ 0,35"
23,30/09/2018,"R$ 3,76 B","R$ 1,12 B","R$ 186,23 M","- R$ 105,52 M","R$ 291,75 M","R$ 127,95 M","R$ 0,39"
24,30/06/2018,"R$ 3,61 B","R$ 1,10 B","R$ 210,14 M","- R$ 100,27 M","R$ 310,41 M","R$ 136,46 M","R$ 0,41"
25,31/03/2018,"R$ 3,43 B","R$ 1,03 B","R$ 176,15 M","- R$ 96,04 M","R$ 272,19 M","R$ 120,95 M","R$ 0,37"
26,31/12/2017,"R$ 3,50 B","R$ 1,05 B","R$ 198,97 M","- R$ 92,12 M","R$ 291,09 M","R$ 133,77 M","R$ 0,40"
27,30/09/2017,"R$ 3,42 B","R$ 1,02 B","R$ 209,70 M","- R$ 86,76 M","R$ 296,46 M","R$ 136,06 M","R$ 0,41"
28,30/06/2017,"R$ 3,24 B","R$ 999,72 M","R$ 219,58 M","- R$ 81,51 M","R$ 301,09 M","R$ 137,48 M","R$ 0,42"
29,31/03/2017,"R$ 3,06 B","R$ 921,62 M","R$ 164,34 M","- R$ 77,52 M","R$ 241,86 M","R$ 103,86 M","R$ 0,31"
30,31/12/2016,"R$ 3,06 B","R$ 922,34 M","R$ 153,92 M","- R$ 74,40 M","R$ 228,32 M","R$ 86,56 M","R$ 0,26"
31,30/09/2016,"R$ 2,90 B","R$ 900,04 M","R$ 183,51 M","- R$ 70,50 M","R$ 254,00 M","R$ 115,84 M","R$ 0,35"
32,30/06/2016,"R$ 2,78 B","R$ 924,83 M","R$ 238,20 M","- R$ 66,61 M","R$ 304,81 M","R$ 155,28 M","R$ 0,47"
33,31/03/2016,"R$ 2,52 B","R$ 756,94 M","R$ 129,91 M","- R$ 62,93 M","R$ 192,84 M","R$ 90,00 M","R$ 0,27"
34,31/12/2015,"R$ 4,34 B","R$ 1,46 B","R$ 390,72 M","- R$ 111,41 M","R$ 502,13 M","R$ 267,04 M","R$ 0,81"
35,30/09/2015,"R$ 2,29 B","R$ 689,64 M","R$ 123,55 M","- R$ 57,71 M","R$ 181,25 M","R$ 84,31 M","R$ 0,26"
36,30/06/2015,"R$ 2,19 B","R$ 695,91 M","R$ 161,59 M","- R$ 55,60 M","R$ 217,19 M","R$ 108,23 M","R$ 0,33"
37,31/03/2015,"R$ 1,97 B","R$ 590,46 M","R$ 98,84 M","- R$ 53,51 M","R$ 152,35 M","R$ 70,33 M","R$ 0,21"
38,31/12/2014,"R$ 2,02 B","R$ 577,63 M","R$ 92,15 M","- R$ 51,60 M","R$ 143,75 M","R$ 62,16 M","R$ 0,19"
39,30/09/2014,"R$ 1,92 B","R$ 548,20 M","R$ 88,89 M","- R$ 48,30 M","R$ 137,19 M","R$ 67,98 M","R$ 0,21"
40,30/06/2014,"R$ 1,79 B","R$ 522,25 M","R$ 85,76 M","- R$ 44,02 M","R$ 129,78 M","R$ 62,12 M","R$ 0,19"
41,31/03/2014,"R$ 1,66 B","R$ 462,11 M","R$ 42,33 M","- R$ 43,64 M","R$ 85,97 M","R$ 29,13 M","R$ 0,09"
42,31/12/2013,"R$ 1,68 B","R$ 464,41 M","R$ 39,69 M","- R$ 42,45 M","R$ 82,14 M","R$ 27,82 M","R$ 0,08"
43,30/09/2013,"R$ 1,63 B","R$ 451,79 M","R$ 29,41 M","- R$ 41,22 M","R$ 70,63 M","R$ 18,62 M","R$ 0,06"
44,30/06/2013,"R$ 1,54 B","R$ 423,04 M","R$ 56,33 M","- R$ 39,01 M","R$ 95,34 M","R$ 40,27 M","R$ 0,12"
45,31/03/2013,"R$ 1,39 B","R$ 380,94 M","R$ 24,40 M","- R$ 36,07 M","R$ 60,47 M","R$ 14,28 M","R$ 0,04"
46,31/12/2012,"R$ 1,42 B","R$ 399,68 M","R$ 23,48 M","- R$ 33,16 M","R$ 56,64 M","R$ 1,41 M","R$ 0,00"
47,30/09/2012,"R$ 1,40 B","R$ 380,48 M","R$ 45,79 M","- R$ 31,87 M","R$ 77,66 M","R$ 34,73 M","R$ 0,11"
48,30/06/2012,"R$ 1,32 B","R$ 386,92 M","R$ 67,14 M","- R$ 30,38 M","R$ 97,53 M","R$ 49,33 M","R$ 0,15"
49,31/03/2012,"R$ 1,24 B","R$ 325,57 M","R$ 24,22 M","- R$ 28,91 M","R$ 53,13 M","R$ 19,39 M","R$ 0,06"
50,31/12/2011,"R$ 2,46 B","R$ 655,82 M","R$ 73,79 M",NA,NA,"R$ 59,15 M","R$ 0,18"
51,30/09/2011,"R$ 599,85 M","R$ 144,10 M","R$ 28,86 M","- R$ 11,41 M","R$ 40,27 M","R$ 22,22 M","R$ 0,12"
52,30/06/2011,"R$ 566,71 M","R$ 142,18 M","R$ 34,29 M","- R$ 10,85 M","R$ 45,15 M","R$ 27,66 M","R$ 0,15"
53,31/03/2011,"R$ 521,27 M","R$ 117,57 M","R$ 11,70 M","- R$ 10,53 M","R$ 22,23 M","R$ 11,59 M","R$ 0,06"
54,31/12/2010,"R$ 536,21 M","R$ 125,89 M","R$ 24,58 M",NA,NA,"R$ 22,08 M","R$ 0,12"
55,30/09/2010,"R$ 514,69 M","R$ 122,38 M","R$ 27,85 M",NA,NA,"R$ 21,88 M","R$ 0,35"
56,30/06/2010,"R$ 492,95 M","R$ 124,75 M","R$ 39,90 M",NA,NA,"R$ 29,03 M","R$ 0,46"
57,31/03/2010,"R$ 461,37 M","R$ 105,37 M","R$ 19,90 M",NA,NA,"R$ 16,02 M","R$ 0,26"
58,31/12/2009,"R$ 474,37 M","R$ 106,01 M","R$ 24,20 M",NA,NA,"R$ 18,74 M","R$ 0,30"
59,30/09/2009,"R$ 456,02 M","R$ 104,49 M","R$ 27,36 M",NA,NA,"R$ 19,89 M","R$ 0,32"
60,30/06/2009,"R$ 425,23 M","R$ 104,70 M","R$ 29,49 M",NA,NA,"R$ 22,11 M","R$ 0,35"
61,31/03/2009,"R$ 364,93 M","R$ 83,66 M","R$ 15,75 M",NA,NA,"R$ 13,86 M","R$ 0,22"
62,31/12/2008,"R$ 354,99 M","R$ 81,66 M","R$ 15,22 M",NA,NA,"R$ 14,93 M","R$ 0,24"
63,30/09/2008,"R$ 334,79 M","R$ 78,45 M","R$ 13,20 M",NA,NA,"R$ 13,94 M","R$ 0,22"
64,30/06/2008,"R$ 316,63 M","R$ 73,29 M","R$ 12,05 M",NA,NA,"R$ 12,76 M","R$ 0,20"
65,31/03/2008,"R$ 264,77 M","R$ 62,10 M","R$ 5,77 M",NA,NA,"R$ 9,55 M","R$ 0,15"
66,31/12/2007,"R$ 230,21 M","R$ 62,19 M","R$ 11,18 M",NA,NA,"R$ 11,41 M","R$ 0,18"
67,30/09/2007,"R$ 214,23 M","R$ 57,39 M","R$ 7,91 M",NA,NA,"R$ 9,43 M","R$ 0,15"
68,30/06/2007,"R$ 204,29 M","R$ 56,61 M","- R$ 2,80 M",NA,NA,"- R$ 3,16 M","- R$ 0,05"
69,31/03/2007,"R$ 184,34 M","R$ 50,65 M","R$ 6,90 M",NA,NA,"R$ 3,95 M","R$ 1,68"
70,31/12/2006,"R$ 186,72 M","R$ 50,30 M","R$ 8,28 M",NA,NA,"R$ 5,90 M","R$ 2,51"
