,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
22,31/12/2018,"R$ 682,87 M","- R$ 702,97 M","- R$ 3,20 M","- R$ 23,31 M"
23,30/09/2018,"R$ 570,19 M","- R$ 641,52 M","- R$ 49,68 M","- R$ 121,01 M"
24,30/06/2018,"R$ 673,78 M","- R$ 641,22 M","- R$ 75,67 M","- R$ 43,11 M"
25,31/03/2018,"R$ 691,48 M","- R$ 628,34 M","- R$ 142,07 M","- R$ 78,93 M"
26,31/12/2017,"R$ 628,84 M","- R$ 639,18 M","- R$ 1,42 M","- R$ 11,76 M"
27,30/09/2017,"R$ 601,45 M","- R$ 614,41 M","R$ 151,70 M","R$ 138,74 M"
28,30/06/2017,"R$ 602,91 M","- R$ 566,63 M","R$ 231,58 M","R$ 267,87 M"
29,31/03/2017,"R$ 597,02 M","- R$ 525,21 M","R$ 3,03 M","R$ 74,83 M"
30,31/12/2016,"R$ 555,53 M","- R$ 489,06 M","- R$ 55,89 M","R$ 10,58 M"
31,30/09/2016,"R$ 867,14 M","- R$ 741,85 M","- R$ 150,65 M","- R$ 25,36 M"
32,30/06/2016,"R$ 555,81 M","- R$ 598,20 M","- R$ 182,30 M","- R$ 224,69 M"
33,31/03/2016,"R$ 447,95 M","- R$ 486,40 M","- R$ 135,97 M","- R$ 174,42 M"
34,31/12/2015,"R$ 501,70 M","- R$ 387,48 M","- R$ 129,36 M","- R$ 15,14 M"
35,30/09/2015,"R$ 530,36 M","- R$ 327,81 M","- R$ 83,54 M","R$ 119,02 M"
36,30/06/2015,"R$ 456,71 M","- R$ 293,87 M","- R$ 95,43 M","R$ 67,42 M"
37,31/03/2015,"R$ 461,69 M","- R$ 277,93 M","- R$ 92,05 M","R$ 91,72 M"
38,31/12/2014,"R$ 359,93 M","- R$ 270,97 M","- R$ 49,65 M","R$ 39,30 M"
39,30/09/2014,"R$ 314,78 M","- R$ 248,92 M","- R$ 38,47 M","R$ 27,40 M"
40,30/06/2014,"R$ 340,88 M","- R$ 247,70 M","- R$ 23,23 M","R$ 69,95 M"
41,31/03/2014,"R$ 240,36 M","- R$ 237,32 M","R$ 9,09 M","R$ 12,14 M"
42,31/12/2013,"R$ 305,74 M","- R$ 236,81 M","R$ 5,99 M","R$ 74,92 M"
43,30/09/2013,"R$ 209,05 M","- R$ 288,32 M","- R$ 16,77 M","- R$ 96,04 M"
44,30/06/2013,"R$ 252,64 M","- R$ 281,50 M","- R$ 22,51 M","- R$ 51,37 M"
45,31/03/2013,"R$ 234,09 M","- R$ 271,37 M","- R$ 5,15 M","- R$ 42,43 M"
46,31/12/2012,"R$ 105,33 M","- R$ 257,96 M","- R$ 20,38 M","- R$ 173,01 M"
47,30/09/2012,"R$ 89,86 M","- R$ 1,71 M","- R$ 50,60 M","R$ 37,56 M"
48,30/06/2012,"- R$ 79,12 M","R$ 54,86 M","- R$ 31,65 M","- R$ 55,92 M"
49,31/03/2012,"- R$ 93,43 M","R$ 104,66 M","- R$ 22,63 M","- R$ 11,41 M"
50,31/12/2011,"R$ 28,62 M","R$ 143,20 M","- R$ 12,69 M","R$ 159,13 M"
51,30/09/2011,"- R$ 439,00 mil","- R$ 62,70 M","R$ 116,50 M","R$ 53,36 M"
52,30/06/2011,"R$ 15,38 M","- R$ 92,02 M","R$ 145,84 M","R$ 69,20 M"
53,31/03/2011,"R$ 21,85 M","- R$ 92,37 M","R$ 142,09 M","R$ 71,57 M"
