,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,RAIADROGASIL,RAIA DROGASIL S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Comércio de produtos farmacêuticos. perfumaria e afins.,"R$ 268,58 M",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,"GPTW, IBOVESPA, IBRA, IBRX, IBRX50, ICO2, ICON, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX"
