,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 252,65 M","- R$ 279,35 M","- R$ 16,24 M","- R$ 42,94 M"
1,31/03/2024,"R$ 655,08 M","- R$ 199,49 M","- R$ 455,32 M","R$ 275,00 mil"
2,31/12/2023,"R$ 674,74 M","- R$ 398,50 M","- R$ 457,51 M","- R$ 181,27 M"
3,30/09/2023,"R$ 88,89 M","- R$ 350,24 M","R$ 509,63 M","R$ 248,28 M"
4,30/06/2023,"R$ 613,56 M","- R$ 317,67 M","- R$ 321,85 M","- R$ 25,96 M"
5,31/03/2023,"R$ 408,14 M","- R$ 240,72 M","- R$ 229,70 M","- R$ 62,27 M"
6,31/12/2022,"R$ 923,17 M","- R$ 411,73 M","- R$ 449,07 M","R$ 62,37 M"
7,30/09/2022,"R$ 240,77 M","- R$ 360,51 M","- R$ 327,89 M","- R$ 447,63 M"
8,30/06/2022,"R$ 676,52 M","- R$ 265,10 M","- R$ 58,77 M","R$ 352,65 M"
9,31/03/2022,"- R$ 158,21 M","- R$ 192,24 M","R$ 460,48 M","R$ 110,04 M"
10,31/12/2021,"R$ 824,32 M","- R$ 272,61 M","- R$ 442,74 M","R$ 108,96 M"
11,30/09/2021,"R$ 455,64 M","- R$ 233,88 M","- R$ 241,29 M","- R$ 19,53 M"
12,30/06/2021,"R$ 103,59 M","- R$ 231,78 M","- R$ 339,56 M","- R$ 467,75 M"
13,31/03/2021,"R$ 167,00 M","- R$ 147,67 M","- R$ 165,25 M","- R$ 145,92 M"
14,31/12/2020,"R$ 819,34 M","- R$ 197,91 M","- R$ 341,28 M","R$ 280,15 M"
15,30/09/2020,"R$ 647,38 M","- R$ 184,45 M","- R$ 129,14 M","R$ 333,79 M"
16,30/06/2020,"- R$ 284,39 M","- R$ 110,40 M","R$ 127,50 M","- R$ 267,29 M"
17,31/03/2020,"R$ 294,91 M","- R$ 180,34 M","R$ 119,91 M","R$ 234,48 M"
18,31/12/2019,"R$ 274,64 M","R$ 193,40 M","- R$ 575,50 M","- R$ 107,46 M"
19,30/09/2019,"R$ 25,91 M","R$ 140,34 M","R$ 95,05 M","R$ 261,29 M"
20,30/06/2019,"R$ 373,43 M","- R$ 162,06 M","- R$ 309,59 M","- R$ 98,21 M"
21,31/03/2019,"R$ 75,13 M","- R$ 174,42 M","R$ 101,32 M","R$ 2,03 M"
22,31/12/2018,"R$ 330,16 M","- R$ 220,91 M","- R$ 141,24 M","- R$ 31,99 M"
23,30/09/2018,"R$ 206,28 M","- R$ 191,73 M","- R$ 22,24 M","- R$ 7,70 M"
24,30/06/2018,"R$ 96,05 M","- R$ 166,09 M","R$ 248,62 M","R$ 178,58 M"
25,31/03/2018,"R$ 50,38 M","- R$ 124,24 M","- R$ 88,34 M","- R$ 162,20 M"
26,31/12/2017,"R$ 217,48 M","- R$ 159,45 M","- R$ 187,72 M","- R$ 129,69 M"
27,30/09/2017,"R$ 309,87 M","- R$ 191,43 M","- R$ 48,24 M","R$ 70,20 M"
28,30/06/2017,"R$ 113,75 M","- R$ 153,21 M","R$ 182,22 M","R$ 142,76 M"
29,31/03/2017,"- R$ 12,26 M","- R$ 135,08 M","R$ 52,31 M","- R$ 95,03 M"
30,31/12/2016,"R$ 190,09 M","- R$ 134,68 M","- R$ 34,60 M","R$ 20,81 M"
