,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"15,73%","18,72%","23,84%","28,37%","19,40%","5,73%","29,83%","2,95%","6,19%","10,97%","1,94","3,48","2,48","0,69"
1,30/06/2024,"15,69%","19,01%","23,77%","28,81%","18,78%","5,85%","29,86%","2,86%","6,01%","10,79%","2,05","3,35","2,35","0,78"
2,31/03/2024,"16,04%","19,50%","24,30%","29,54%","19,25%","5,76%","30,01%","2,99%","6,19%","11,04%","1,93","3,40","2,40","0,63"
3,31/12/2023,"15,55%","19,00%","23,55%","28,79%","19,75%","6,14%","30,04%","3,11%","6,12%","11,01%","1,98","3,37","2,37","0,73"
4,30/09/2023,"15,77%","19,62%","23,89%","29,72%","21,36%","6,53%","29,98%","3,28%","6,28%","11,25%","1,99","3,39","2,39","0,68"
5,30/06/2023,"15,72%","20,04%","23,82%","30,37%","20,56%","6,38%","29,95%","3,25%","6,29%","11,23%","1,96","3,21","2,21","0,58"
6,31/03/2023,"16,01%","20,41%","24,26%","30,93%","22,05%","6,74%","30,24%","3,44%","6,56%","11,54%","1,96","3,34","2,34","0,54"
7,31/12/2022,"15,87%","20,83%","24,04%","31,57%","21,30%","6,74%","30,31%","3,43%","6,33%","11,40%","1,97","3,22","2,22","0,57"
8,30/09/2022,"13,32%","18,19%","20,19%","27,57%","18,54%","6,12%","30,40%","3,18%","6,04%","11,22%","1,92","3,27","2,27","0,61"
9,30/06/2022,"12,32%","17,03%","18,67%","25,80%","17,58%","5,85%","30,38%","3,11%","5,82%","11,11%","1,88","3,22","2,22","0,53"
10,31/03/2022,"11,51%","16,42%","17,44%","24,89%","16,24%","5,08%","29,89%","2,87%","5,28%","10,64%","1,77","3,27","2,27","0,64"
11,31/12/2021,"12,16%","17,56%","18,43%","26,60%","17,23%","5,44%","29,87%","3,12%","5,66%","11,02%","1,74","3,16","2,16","0,43"
12,30/09/2021,"11,80%","16,76%","17,87%","25,39%","17,81%","5,70%","29,68%","3,20%","5,80%","11,20%","1,78","3,03","2,03","0,51"
13,30/06/2021,"11,09%","15,57%","16,80%","23,59%","18,30%","5,83%","29,67%","3,36%","5,89%","11,35%","1,74","3,00","2,00","0,51"
14,31/03/2021,"8,99%","13,14%","13,63%","19,91%","13,04%","4,11%","29,37%","2,58%","4,78%","10,44%","1,59","3,20","2,20","0,41"
15,31/12/2020,"8,82%","12,46%","13,36%","18,88%","12,04%","3,96%","29,36%","2,41%","4,56%","10,29%","1,64","3,17","2,17","0,37"
16,30/09/2020,"7,87%","12,07%","11,92%","18,30%","10,31%","3,25%","29,37%","2,12%","4,54%","9,98%","1,53","3,13","2,13","0,59"
17,30/06/2020,"10,86%","16,40%","16,45%","24,85%","20,08%","6,43%","29,30%","3,79%","5,80%","11,36%","1,69","3,14","2,14","0,68"
18,31/03/2020,"11,92%","18,19%","18,06%","27,55%","22,83%","7,21%","29,51%","4,35%","6,49%","12,07%","1,66","3,17","2,17","0,39"
19,31/12/2019,"22,59%","18,00%","34,23%","27,27%","22,06%","10,50%","29,59%","4,40%","6,37%","12,13%","2,39","3,04","2,04","0,39"
20,30/09/2019,"21,64%","17,08%","32,78%","25,87%","23,88%","11,29%","29,71%","4,79%","6,16%","11,62%","2,36","3,17","2,17","0,43"
21,30/06/2019,"15,62%","12,26%","23,67%","18,58%","14,37%","6,98%","29,91%","2,96%","4,57%","9,20%","2,36","3,12","2,12","0,57"
22,31/03/2019,"16,46%","12,63%","24,93%","19,14%","14,70%","7,23%","29,90%","3,07%","4,58%","8,31%","2,36","3,17","2,17","0,66"
23,31/12/2018,"17,57%","13,34%","26,62%","20,22%","15,59%","7,77%","30,03%","3,39%","4,87%","7,67%","2,29","2,10","1,10","0,53"
24,30/09/2018,"20,02%","14,94%","30,33%","22,64%","16,83%","8,23%","30,02%","3,63%","5,39%","8,15%","2,27","2,12","1,12","0,54"
25,30/06/2018,"20,58%","15,32%","31,19%","23,21%","17,60%","8,78%","30,06%","3,78%","5,69%","8,38%","2,32","2,06","1,06","0,54"
26,31/03/2018,"22,99%","16,61%","34,83%","25,17%","18,19%","9,22%","30,12%","3,89%","5,92%","8,54%","2,37","2,03","1,03","0,41"
27,31/12/2017,"24,26%","17,17%","36,75%","26,01%","17,57%","9,03%","30,18%","3,87%","6,00%","8,56%","2,33","2,01","1,01","0,31"
28,30/09/2017,"24,64%","16,92%","37,33%","25,63%","16,50%","8,72%","30,26%","3,63%","5,85%","8,36%","2,40","2,05","1,05","0,30"
29,30/06/2017,"22,80%","15,82%","34,55%","23,97%","16,18%","9,13%","30,56%","3,62%","5,89%","8,37%","2,52","2,01","1,01","0,42"
30,31/03/2017,"25,88%","17,32%","39,21%","26,25%","17,53%","9,66%","31,10%","3,91%","6,27%","8,72%","2,47","1,97","0,97","0,28"
31,31/12/2016,"26,98%","17,48%","40,88%","26,48%","17,00%","9,53%","31,13%","3,98%","6,27%","8,71%","2,40","1,94","0,94","0,14"
32,30/09/2016,NA,NA,NA,NA,NA,NA,"30,98%","4,10%","6,16%","8,66%",NA,"1,89","0,89","0,07"
33,30/06/2016,NA,NA,NA,NA,NA,NA,"30,97%","4,12%","6,12%","8,64%",NA,"1,77","0,77","0,22"
34,31/03/2016,NA,NA,NA,NA,NA,NA,"30,42%","3,77%","5,53%","8,07%",NA,"1,81","0,81","0,20"
35,31/12/2015,NA,NA,NA,NA,NA,NA,"30,51%","3,82%","5,63%","8,19%",NA,"1,78","0,78","0,04"
36,30/09/2015,"20,29%","12,08%","30,74%","18,31%","13,51%","8,56%","29,82%","3,83%","5,35%","7,92%","2,23","1,69","0,69","-0,02"
37,30/06/2015,"19,44%","11,43%","29,46%","17,32%","13,08%","8,48%","29,54%","3,80%","5,25%","7,83%","2,23","1,64","0,64","0,08"
38,31/03/2015,"16,42%","9,59%","24,88%","14,54%","11,18%","7,43%","28,95%","3,41%","4,66%","7,22%","2,18","1,67","0,67","0,04"
39,31/12/2014,"15,87%","8,76%","24,05%","13,27%","9,51%","6,13%","28,55%","3,00%","4,18%","6,72%","2,05","1,65","0,65","0,00"
40,30/09/2014,"12,94%","7,16%","19,60%","10,85%","8,12%","5,67%","28,32%","2,65%","3,64%","6,17%","2,14","1,58","0,58","0,17"
41,30/06/2014,"9,65%","5,40%","14,62%","8,18%","6,01%","4,15%","28,14%","2,04%","2,92%","5,46%","2,04","1,54","0,54","0,27"
42,31/03/2014,"8,70%","4,71%","13,18%","7,14%","5,09%","3,57%","27,70%","1,78%","2,58%","5,14%","2,01","1,50","0,50","0,36"
43,31/12/2013,"8,24%","4,32%","12,48%","6,54%","4,46%","3,02%","27,60%","1,62%","2,40%","4,95%","1,87","1,55","0,55","0,01"
44,30/09/2013,"7,87%","4,04%","11,92%","6,11%","3,31%","2,34%","27,70%","1,25%","2,23%","4,73%","1,88","1,43","0,43","0,22"
45,30/06/2013,"8,18%","4,35%","12,39%","6,60%","4,06%","2,92%","27,56%","1,58%","2,61%","5,05%","1,85","1,45","0,45","0,41"
46,31/03/2013,"9,35%","4,82%","14,17%","7,31%","4,51%","3,20%","27,99%","1,80%","2,91%","5,28%","1,77","1,43","0,43","0,26"
47,31/12/2012,"11,05%","5,24%","16,74%","7,94%","4,76%","3,31%","27,74%","1,95%","2,99%","5,30%","1,70","1,47","0,47","0,09"
