,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 67,35 B","R$ 6,24 B","R$ 25,48",122.961.704,121.695.153,121.695.153,244.656.857,0,4.561.796,4.561.796,4.561.796,122.961.704,117.133.357,240.095.061,158
1,31/03/2024,"R$ 60,18 B","R$ 6,14 B","R$ 25,09",122.961.704,121.695.153,121.695.153,244.656.857,0,3.387.048,3.387.048,3.387.048,122.961.704,118.308.105,241.269.809,158
2,31/12/2023,"R$ 60,51 B","R$ 5,88 B","R$ 24,80",119.010.510,117.925.586,117.925.586,236.936.096,0,4.385.728,4.385.728,4.385.728,119.010.510,113.539.858,232.550.368,158
3,30/09/2023,"R$ 56,67 B","R$ 5,72 B","R$ 25,31",113.445.475,112.644.643,112.644.643,226.090.118,0,4.509.546,4.509.546,4.509.546,113.445.475,108.135.097,221.580.572,158
4,30/06/2023,"R$ 54,90 B","R$ 5,41 B","R$ 23,94",113.445.475,112.644.643,112.644.643,226.090.118,0,4.990.497,4.990.497,4.990.497,113.445.475,107.654.146,221.099.621,158
5,31/03/2023,"R$ 54,14 B","R$ 5,29 B","R$ 23,40",113.445.475,112.644.643,112.644.643,226.090.118,0,4.634.993,4.634.993,4.634.993,113.445.475,108.009.650,221.455.125,158
6,31/12/2022,"R$ 57,25 B","R$ 5,23 B","R$ 23,15",113.445.475,112.644.643,112.644.643,226.090.118,0,5.237.311,5.237.311,5.237.311,113.445.475,107.407.332,220.852.807,158
7,30/09/2022,"R$ 49,63 B","R$ 5,10 B","R$ 22,55",113.445.475,112.644.643,112.644.643,226.090.118,0,5.254.302,5.254.302,5.254.302,113.445.475,107.390.341,220.835.816,158
8,30/06/2022,"R$ 47,62 B","R$ 4,93 B","R$ 21,82",113.445.475,112.644.643,112.644.643,226.090.118,0,5.640.977,5.640.977,5.640.977,113.445.475,107.003.666,220.449.141,158
9,31/03/2022,"R$ 44,38 B","R$ 4,82 B","R$ 21,31",113.445.475,112.644.643,112.644.643,226.090.118,0,5.645.637,5.645.637,5.645.637,113.445.475,106.999.006,220.444.481,158
10,31/12/2021,"R$ 43,34 B","R$ 4,71 B","R$ 20,84",113.445.475,112.644.643,112.644.643,226.090.118,0,5.997.557,5.997.557,5.997.557,113.445.475,106.647.086,220.092.561,158
11,30/09/2021,"R$ 49,88 B","R$ 4,55 B","R$ 20,15",113.445.475,112.644.643,112.644.643,226.090.118,0,5.986.277,5.986.277,5.986.277,113.445.475,106.658.366,220.103.841,158
12,30/06/2021,"R$ 44,09 B","R$ 4,46 B","R$ 19,72",113.445.475,112.644.643,112.644.643,226.090.118,0,5.931.884,5.931.884,5.931.884,113.445.475,106.712.759,220.158.234,158
13,31/03/2021,"R$ 48,64 B","R$ 4,39 B","R$ 19,43",113.445.475,112.644.643,112.644.643,226.090.118,0,4.261.884,4.261.884,4.261.884,113.445.475,108.382.759,221.828.234,158
14,31/12/2020,"R$ 40,24 B","R$ 4,33 B","R$ 19,59",110.795.134,110.095.733,110.095.733,220.890.867,0,3.535.332,3.535.332,3.535.332,110.795.134,106.560.401,217.355.535,158
15,30/09/2020,"R$ 46,20 B","R$ 4,19 B","R$ 19,18",109.496.432,108.862.625,108.862.625,218.359.057,0,3.535.332,3.535.332,3.535.332,109.496.432,105.327.293,214.823.725,158
16,30/06/2020,"R$ 49,90 B","R$ 4,09 B","R$ 18,75",109.496.432,108.862.625,108.862.625,218.359.057,0,4.919.798,4.919.798,4.919.798,109.496.432,103.942.827,213.439.259,158
17,31/03/2020,"R$ 48,81 B","R$ 4,05 B","R$ 18,53",109.496.432,108.862.625,108.862.625,218.359.057,0,4.864.055,4.864.055,4.864.055,109.496.432,103.998.570,213.495.002,158
18,31/12/2019,"R$ 32,65 B","R$ 4,07 B","R$ 18,63",109.496.432,108.862.625,108.862.625,218.359.057,0,4.312.461,4.312.461,4.312.461,109.496.432,104.550.164,214.046.596,158
19,30/09/2019,"R$ 37,08 B","R$ 3,96 B","R$ 18,12",109.496.432,108.862.625,108.862.625,218.359.057,0,3.171.569,3.171.569,3.171.569,109.496.432,105.691.056,215.187.488,158
20,30/06/2019,"R$ 34,91 B","R$ 3,88 B","R$ 17,78",109.496.432,108.862.625,108.862.625,218.359.057,0,3.402.315,3.402.315,3.402.315,109.496.432,105.460.310,214.956.742,158
21,31/03/2019,"R$ 33,84 B","R$ 3,82 B","R$ 17,51",109.496.432,108.862.625,108.862.625,218.359.057,0,1.168.061,1.168.061,1.168.061,109.496.432,107.694.564,217.190.996,158
22,31/12/2018,"R$ 30,12 B","R$ 3,74 B","R$ 17,71",106.634.935,104.498.015,104.498.015,211.132.950,0,2.514.535,2.514.535,2.514.535,106.634.935,101.983.480,208.618.415,158
23,30/09/2018,"R$ 31,33 B","R$ 3,62 B","R$ 17,14",106.634.935,104.498.015,104.498.015,211.132.950,0,2.467.199,2.467.199,2.467.199,106.634.935,102.030.816,208.665.751,158
24,30/06/2018,"R$ 30,92 B","R$ 3,45 B","R$ 16,93",102.749.196,100.820.048,100.820.048,203.569.244,0,3.564.909,3.564.909,3.564.909,102.749.196,97.255.139,200.004.335,158
25,31/03/2018,"R$ 28,36 B","R$ 3,42 B","R$ 16,80",102.749.196,100.820.048,100.820.048,203.569.244,0,2.115.287,2.115.287,2.115.287,102.749.196,98.704.761,201.453.957,158
26,31/12/2017,"R$ 27,18 B","R$ 3,40 B","R$ 17,30",99.152.654,97.402.193,97.402.193,196.554.847,0,3.169.156,3.169.156,3.169.156,99.152.654,94.233.037,193.385.691,158
27,30/09/2017,"R$ 26,98 B","R$ 3,23 B","R$ 16,43",99.152.654,97.402.193,97.402.193,196.554.847,0,2.728.356,2.728.356,2.728.356,99.152.654,94.673.837,193.826.491,158
28,30/06/2017,"R$ 26,26 B","R$ 3,09 B","R$ 16,26",95.780.135,94.207.966,94.207.966,189.988.101,0,3.491.368,3.491.368,3.491.368,95.780.135,90.716.598,186.496.733,158
29,31/03/2017,"R$ 25,78 B","R$ 3,03 B","R$ 15,96",95.780.135,94.207.966,94.207.966,189.988.101,0,3.337.968,3.337.968,3.337.968,95.780.135,90.869.998,186.650.133,158
30,31/12/2016,"R$ 25,49 B","R$ 2,99 B","R$ 16,43",91.773.827,90.450.702,90.450.702,182.224.529,0,4.381.824,4.381.824,4.381.824,91.773.827,86.068.878,177.842.705,158
31,30/09/2016,"R$ 23,54 B","R$ 2,83 B","R$ 15,54",91.773.827,90.450.702,90.450.702,182.224.529,0,4.180.734,4.180.734,4.180.734,91.773.827,86.269.968,178.043.795,158
32,30/06/2016,"R$ 22,72 B","R$ 2,69 B","R$ 15,45",87.515.454,86.482.563,86.482.563,173.998.017,0,4.931.849,4.931.849,4.931.849,87.515.454,81.550.714,169.066.168,158
33,31/03/2016,"R$ 22,72 B","R$ 2,63 B","R$ 15,11",87.515.454,86.482.563,86.482.563,173.998.017,0,4.752.546,4.752.546,4.752.546,87.515.454,81.730.017,169.245.471,158
34,31/12/2015,"R$ 23,74 B","R$ 2,63 B","R$ 15,97",82.796.043,82.095.379,82.095.379,164.891.422,0,5.127.842,5.127.842,5.127.842,82.796.043,76.967.537,159.763.580,158
35,30/09/2015,"R$ 26,48 B","R$ 2,44 B","R$ 14,80",82.796.043,82.095.379,82.095.379,164.891.422,0,4.633.652,4.633.652,4.633.652,82.796.043,77.461.727,160.257.770,158
36,30/06/2015,"R$ 23,07 B","R$ 2,34 B","R$ 14,69",79.715.509,79.211.404,79.211.404,158.926.913,0,4.579.805,4.579.805,4.579.805,79.715.509,74.631.599,154.347.108,158
37,31/03/2015,"R$ 23,11 B","R$ 2,28 B","R$ 14,32",79.715.509,79.211.404,79.211.404,158.926.913,0,4.148.499,4.148.499,4.148.499,79.715.509,75.062.905,154.778.414,158
38,31/12/2014,"R$ 19,65 B","R$ 2,28 B","R$ 14,76",77.571.835,77.195.646,77.195.646,154.767.481,0,4.252.640,4.252.640,4.252.640,77.571.835,72.943.006,150.514.841,158
39,30/09/2014,"R$ 19,20 B","R$ 2,13 B","R$ 13,75",77.571.835,77.195.646,77.195.646,154.767.481,0,4.263.250,4.263.250,4.263.250,77.571.835,72.932.396,150.504.231,158
40,30/06/2014,"R$ 18,22 B","R$ 2,03 B","R$ 13,45",75.648.913,75.394.106,75.394.106,151.043.019,0,4.520.474,4.520.474,4.520.474,75.648.913,70.873.632,146.522.545,158
41,31/03/2014,"R$ 18,39 B","R$ 1,99 B","R$ 13,15",75.648.913,75.394.106,75.394.106,151.043.019,0,4.520.474,4.520.474,4.520.474,75.648.913,70.873.632,146.522.545,158
42,31/12/2013,"R$ 15,76 B","R$ 1,97 B","R$ 13,41",73.697.646,73.535.003,73.535.003,147.232.649,0,3.318.318,3.318.318,3.318.318,73.697.646,70.216.685,143.914.331,158
43,30/09/2013,"R$ 17,19 B","R$ 1,86 B","R$ 12,67",73.697.646,73.535.003,73.535.003,147.232.649,0,2.956.618,2.956.618,2.956.618,73.697.646,70.578.385,144.276.031,158
44,30/06/2013,"R$ 16,37 B","R$ 1,79 B","R$ 12,47",71.978.166,71.868.932,71.868.932,143.847.098,0,2.126.501,2.126.501,2.126.501,71.978.166,69.742.431,141.720.597,158
45,31/03/2013,"R$ 13,97 B","R$ 1,76 B","R$ 12,21",71.978.166,71.868.932,71.868.932,143.847.098,0,1.782.601,1.782.601,1.782.601,71.978.166,70.086.331,142.064.497,158
46,31/12/2012,"R$ 12,74 B","R$ 1,74 B","R$ 12,36",70.237.948,70.174.452,70.174.452,140.412.400,0,1.782.601,1.782.601,1.782.601,70.237.948,68.391.851,138.629.799,158
