,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 509,46 M","- R$ 179,74 M","R$ 916,20 M","R$ 1,25 B",158
1,31/03/2024,"R$ 1,16 B","- R$ 169,62 M","R$ 1,02 B","R$ 2,01 B",158
2,31/12/2023,"- R$ 544,68 M","- R$ 131,60 M","R$ 94,39 M","- R$ 581,89 M",158
3,30/09/2023,"- R$ 5,58 B","- R$ 65,47 M","- R$ 365,40 M","- R$ 6,01 B",158
4,30/06/2023,"- R$ 6,83 B","- R$ 68,28 M","- R$ 386,92 M","- R$ 7,29 B",158
5,31/03/2023,"- R$ 7,52 B","- R$ 58,39 M","- R$ 248,78 M","- R$ 7,83 B",158
6,31/12/2022,"R$ 3,56 B","- R$ 92,84 M","R$ 244,19 M","R$ 3,71 B",158
7,30/09/2022,"- R$ 2,73 B","- R$ 81,64 M","R$ 84,15 M","- R$ 2,72 B",158
8,30/06/2022,"- R$ 2,67 B","- R$ 62,13 M","- R$ 4,11 M","- R$ 2,73 B",158
9,31/03/2022,"- R$ 4,42 B","- R$ 52,87 M","- R$ 196,30 M","- R$ 4,67 B",158
10,31/12/2021,"- R$ 4,49 B","- R$ 47,19 M","- R$ 189,92 M","- R$ 4,73 B",158
11,30/09/2021,"R$ 118,35 M","- R$ 360,70 M","- R$ 297,63 M","- R$ 539,98 M",158
12,30/06/2021,"- R$ 239,18 M","- R$ 230,59 M","- R$ 233,77 M","- R$ 703,53 M",158
13,31/03/2021,"R$ 1,71 B","- R$ 268,30 M","- R$ 810,48 M","R$ 631,38 M",158
14,31/12/2020,"R$ 3,00 B","- R$ 50,34 M","- R$ 708,94 M","R$ 2,24 B",158
15,30/09/2020,"R$ 1,39 B","- R$ 145,69 M","- R$ 623,83 M","R$ 619,55 M",158
16,30/06/2020,"R$ 279,83 M","- R$ 103,69 M","- R$ 421,88 M","- R$ 245,74 M",158
17,31/03/2020,"- R$ 1,26 B","R$ 2,04 M","R$ 350,26 M","- R$ 904,59 M",158
18,31/12/2019,"- R$ 2,32 B","- R$ 34,14 M","R$ 2,09 B","- R$ 267,48 M",158
19,30/09/2019,"- R$ 1,19 B","R$ 25,60 M","R$ 2,29 B","R$ 1,12 B",158
20,30/06/2019,"R$ 3,50 B","R$ 9,76 M","R$ 692,24 M","R$ 4,20 B",158
21,31/03/2019,"R$ 2,72 B","- R$ 32,00 M","R$ 1,76 B","R$ 4,45 B",158
22,31/12/2018,"- R$ 659,59 M","- R$ 2,22 M","R$ 1,90 B","R$ 1,24 B",158
23,30/09/2018,"- R$ 934,35 M","R$ 12,92 M","R$ 617,80 M","- R$ 303,62 M",158
24,30/06/2018,"- R$ 3,08 B","- R$ 56,74 M","R$ 1,16 B","- R$ 1,98 B",158
25,31/03/2018,"- R$ 2,99 B","- R$ 84,44 M","R$ 1,01 B","- R$ 2,06 B",158
26,31/12/2017,"- R$ 3,54 B","- R$ 9,77 M","R$ 2,22 B","- R$ 1,33 B",158
27,30/09/2017,"- R$ 3,03 B","- R$ 253,81 M","R$ 3,61 B","R$ 323,48 M",158
28,30/06/2017,"- R$ 4,95 B","- R$ 200,80 M","R$ 4,53 B","- R$ 617,19 M",158
29,31/03/2017,"- R$ 3,79 B","- R$ 190,75 M","R$ 4,24 B","R$ 258,51 M",158
30,31/12/2016,"- R$ 2,32 B","- R$ 6,80 M","R$ 1,73 B","- R$ 597,65 M",158
31,30/09/2016,"- R$ 748,82 M","- R$ 80,93 M","- R$ 1,19 B","- R$ 2,02 B",158
32,30/06/2016,"R$ 791,88 M","- R$ 57,39 M","- R$ 1,09 B","- R$ 351,12 M",158
33,31/03/2016,"R$ 670,25 M","- R$ 39,96 M","- R$ 1,44 B","- R$ 806,48 M",158
34,31/12/2015,"R$ 10,12 M","- R$ 16,00 M","R$ 2,04 B","R$ 2,03 B",158
35,30/09/2015,"- R$ 833,98 M","- R$ 39,13 M","R$ 4,28 B","R$ 3,40 B",158
36,30/06/2015,"- R$ 92,50 M","- R$ 26,55 M","R$ 3,53 B","R$ 3,42 B",158
37,31/03/2015,"- R$ 1,17 B","- R$ 25,17 M","R$ 3,50 B","R$ 2,31 B",158
38,31/12/2014,"- R$ 2,22 B","- R$ 6,20 M","R$ 3,40 B","R$ 1,17 B",158
39,30/09/2014,"- R$ 2,68 B","R$ 15,15 M","R$ 2,97 B","R$ 306,51 M",158
40,30/06/2014,"- R$ 2,76 B","R$ 19,54 M","R$ 2,25 B","- R$ 490,89 M",158
41,31/03/2014,"- R$ 2,66 B","R$ 14,06 M","R$ 3,60 B","R$ 953,65 M",158
42,31/12/2013,"- R$ 2,78 B","R$ 3,87 M","R$ 2,65 B","- R$ 120,41 M",158
43,30/09/2013,"- R$ 9,64 M","R$ 35,65 M","R$ 1,24 B","R$ 1,26 B",158
44,30/06/2013,"- R$ 414,54 M","R$ 37,25 M","R$ 1,23 B","R$ 850,42 M",158
45,31/03/2013,"- R$ 433,77 M","R$ 52,79 M","R$ 960,40 M","R$ 579,42 M",158
46,31/12/2012,"- R$ 425,39 M","- R$ 5,98 M","R$ 1,66 B","R$ 1,23 B",158
47,30/09/2012,"- R$ 1,61 B","- R$ 5,60 M","R$ 1,60 B","- R$ 11,24 M",158
