,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 1,63 B","R$ 869,51 M","R$ 36,33",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
1,31/03/2024,"R$ 1,60 B","R$ 855,44 M","R$ 35,74",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
2,31/12/2023,"R$ 1,56 B","R$ 840,56 M","R$ 35,12",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
3,30/09/2023,"R$ 1,71 B","R$ 845,68 M","R$ 35,34",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
4,30/06/2023,"R$ 1,75 B","R$ 845,60 M","R$ 35,33",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
5,31/03/2023,"R$ 1,85 B","R$ 845,13 M","R$ 35,31",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
6,31/12/2022,"R$ 1,90 B","R$ 840,37 M","R$ 35,12",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
7,30/09/2022,"R$ 2,06 B","R$ 910,13 M","R$ 38,03",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
8,30/06/2022,"R$ 2,01 B","R$ 890,80 M","R$ 37,22",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
9,31/03/2022,"R$ 2,07 B","R$ 841,03 M","R$ 35,14",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
10,31/12/2021,"R$ 1,99 B","R$ 854,35 M","R$ 35,70",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
11,30/09/2021,"R$ 1,99 B","R$ 878,60 M","R$ 36,71",22.907.000,1.025.000,1.025.000,23.932.000,0,0,0,0,22.907.000,1.025.000,23.932.000
12,30/06/2021,"R$ 1,73 B","R$ 775,72 M","R$ 42,46",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
13,31/03/2021,"R$ 1,50 B","R$ 686,29 M","R$ 37,56",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
14,31/12/2020,"R$ 1,37 B","R$ 604,63 M","R$ 33,09",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
15,30/09/2020,"R$ 1,22 B","R$ 551,78 M","R$ 30,20",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
16,30/06/2020,"R$ 1,18 B","R$ 525,46 M","R$ 28,76",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
17,31/03/2020,"R$ 1,13 B","R$ 517,13 M","R$ 28,30",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
18,31/12/2019,"R$ 955,56 M","R$ 426,37 M","R$ 23,34",17.487.000,783.000,783.000,18.270.000,0,0,0,0,17.487.000,783.000,18.270.000
19,30/09/2019,"R$ 932,69 M","R$ 425,54 M","R$ 23,85",17.075.000,764.000,764.000,17.839.000,0,0,0,0,17.075.000,764.000,17.839.000
20,30/06/2019,"R$ 937,76 M","R$ 425,36 M","R$ 23,84",17.075.000,764.000,764.000,17.839.000,0,0,0,0,17.075.000,764.000,17.839.000
21,31/03/2019,"R$ 979,94 M","R$ 420,24 M","R$ 23,56",17.075.000,764.000,764.000,17.839.000,0,0,0,0,17.075.000,764.000,17.839.000
22,31/12/2018,"R$ 895,31 M","R$ 413,80 M","R$ 23,20",17.075.000,764.000,764.000,17.839.000,0,0,0,0,17.075.000,764.000,17.839.000
23,30/09/2018,"R$ 908,58 M","R$ 403,46 M","R$ 22,88",16.880.000,756.000,756.000,17.636.000,0,0,0,0,16.880.000,756.000,17.636.000
24,30/06/2018,"R$ 878,22 M","R$ 398,17 M","R$ 22,58",16.880.000,756.000,756.000,17.636.000,0,0,0,0,16.880.000,756.000,17.636.000
25,31/03/2018,"R$ 817,56 M","R$ 358,09 M","R$ 20,30",16.880.000,756.000,756.000,17.636.000,0,0,0,0,16.880.000,756.000,17.636.000
26,31/12/2017,"R$ 780,95 M","R$ 349,63 M","R$ 19,83",16.880.000,756.000,756.000,17.636.000,0,0,0,0,16.880.000,756.000,17.636.000
27,30/09/2017,"R$ 796,79 M","R$ 344,55 M","R$ 19,74",16.703.000,748.000,748.000,17.451.000,0,0,0,0,16.703.000,748.000,17.451.000
28,30/06/2017,"R$ 789,23 M","R$ 340,46 M","R$ 19,51",16.703.000,748.000,748.000,17.451.000,0,0,0,0,16.703.000,748.000,17.451.000
29,31/03/2017,"R$ 796,34 M","R$ 336,33 M","R$ 19,27",16.703.000,748.000,748.000,17.451.000,0,0,0,0,16.703.000,748.000,17.451.000
30,31/12/2016,"R$ 753,71 M","R$ 332,57 M","R$ 19,06",16.703.000,748.000,748.000,17.451.000,0,0,0,0,16.703.000,748.000,17.451.000
31,30/09/2016,"R$ 733,95 M","R$ 329,64 M","R$ 19,04",16.572.000,742.000,742.000,17.314.000,0,0,0,0,16.572.000,742.000,17.314.000
32,30/06/2016,"R$ 693,06 M","R$ 324,33 M","R$ 19,64",15.803.000,707.000,707.000,16.510.000,0,0,0,0,15.803.000,707.000,16.510.000
33,31/03/2016,"R$ 688,79 M","R$ 320,43 M","R$ 19,41",15.803.000,707.000,707.000,16.510.000,0,0,0,0,15.803.000,707.000,16.510.000
34,31/12/2015,"R$ 643,38 M","R$ 316,90 M","R$ 19,19",15.803.000,707.000,707.000,16.510.000,0,0,0,0,15.803.000,707.000,16.510.000
35,30/09/2015,"R$ 675,52 M","R$ 315,62 M","R$ 19,35",15.614.000,699.000,699.000,16.313.000,0,0,0,0,15.614.000,699.000,16.313.000
36,30/06/2015,"R$ 662,88 M","R$ 311,82 M","R$ 19,12",15.614.000,699.000,699.000,16.313.000,0,0,0,0,15.614.000,699.000,16.313.000
37,31/03/2015,"R$ 672,40 M","R$ 309,67 M","R$ 18,98",15.614.000,699.000,699.000,16.313.000,0,0,0,0,15.614.000,699.000,16.313.000
38,31/12/2014,"R$ 635,01 M","R$ 305,83 M","R$ 18,75",15.614.000,699.000,699.000,16.313.000,0,0,0,0,15.614.000,699.000,16.313.000
39,30/09/2014,"R$ 608,93 M","R$ 303,51 M","R$ 21,79",13.307.000,622.000,622.000,13.929.000,0,0,0,0,13.307.000,622.000,13.929.000
