,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
37,31/03/2015,"R$ 32,94 M","- R$ 19,96 M","R$ 20,20 M","R$ 33,19 M"
38,31/12/2014,"R$ 36,66 M","- R$ 16,80 M","R$ 15,22 M","R$ 35,08 M"
39,30/09/2014,"- R$ 20,30 M","R$ 3,57 M","R$ 28,93 M","R$ 12,20 M"
40,30/06/2014,"R$ 25,97 M","- R$ 125,90 M","R$ 125,58 M","R$ 25,65 M"
41,31/03/2014,"R$ 24,26 M","- R$ 123,81 M","R$ 123,70 M","R$ 24,16 M"
42,31/12/2013,"R$ 33,16 M","- R$ 126,12 M","R$ 120,95 M","R$ 27,99 M"
43,30/09/2013,"R$ 50,74 M","- R$ 151,77 M","R$ 123,45 M","R$ 22,43 M"
44,30/06/2013,"- R$ 7,57 M","- R$ 19,25 M","R$ 43,48 M","R$ 16,65 M"
45,31/03/2013,"R$ 5,69 M","- R$ 21,22 M","R$ 30,66 M","R$ 15,13 M"
46,31/12/2012,"R$ 8,82 M","- R$ 18,25 M","R$ 23,47 M","R$ 14,04 M"
47,30/09/2012,"R$ 24,95 M","- R$ 12,09 M","R$ 3,35 M","R$ 16,21 M"
48,30/06/2012,"R$ 43,31 M","- R$ 9,92 M","- R$ 15,72 M","R$ 17,67 M"
49,31/03/2012,"R$ 36,54 M","- R$ 10,67 M","- R$ 9,85 M","R$ 16,02 M"
50,31/12/2011,"R$ 46,38 M","- R$ 7,65 M","- R$ 21,78 M","R$ 16,95 M"
51,30/09/2011,"R$ 42,77 M","- R$ 7,08 M","- R$ 18,87 M","R$ 16,83 M"
52,30/06/2011,"R$ 26,42 M","- R$ 9,14 M","- R$ 50,00 mil","R$ 17,24 M"
53,31/03/2011,"R$ 19,76 M","- R$ 13,21 M","R$ 8,71 M","R$ 15,26 M"
