,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,88 B","R$ 206,31 M","R$ 78,20 M","- R$ 13,71 M","R$ 91,91 M","R$ 37,13 M","R$ 1,55"
1,31/03/2024,"R$ 1,84 B","R$ 191,24 M","R$ 65,39 M","- R$ 13,43 M","R$ 78,82 M","R$ 23,54 M","R$ 0,98"
2,31/12/2023,"R$ 1,88 B","R$ 179,71 M","R$ 55,73 M","- R$ 13,18 M","R$ 68,90 M","R$ 13,42 M","R$ 0,56"
3,30/09/2023,"R$ 1,89 B","R$ 168,09 M","R$ 42,92 M","- R$ 12,75 M","R$ 55,67 M","R$ 5,22 M","R$ 0,22"
4,30/06/2023,"R$ 2,01 B","R$ 170,52 M","R$ 58,84 M","- R$ 12,49 M","R$ 71,33 M","R$ 24,47 M","R$ 1,02"
5,31/03/2023,"R$ 2,18 B","R$ 198,63 M","R$ 107,42 M","- R$ 11,86 M","R$ 119,27 M","R$ 73,77 M","R$ 3,08"
6,31/12/2022,"R$ 2,33 B","R$ 188,22 M","R$ 103,16 M","- R$ 11,24 M","R$ 114,41 M","R$ 55,69 M","R$ 2,33"
7,30/09/2022,"R$ 2,49 B","R$ 221,04 M","R$ 131,92 M","- R$ 10,66 M","R$ 142,58 M","R$ 74,87 M","R$ 3,13"
8,30/06/2022,"R$ 2,58 B","R$ 261,70 M","R$ 224,22 M","- R$ 10,20 M","R$ 234,43 M","R$ 158,19 M","R$ 6,61"
9,31/03/2022,"R$ 2,71 B","R$ 363,75 M","R$ 304,70 M","- R$ 10,11 M","R$ 314,82 M","R$ 197,85 M","R$ 8,27"
10,31/12/2021,"R$ 2,67 B","R$ 479,60 M","R$ 415,83 M","- R$ 10,07 M","R$ 425,90 M","R$ 293,35 M","R$ 12,26"
11,30/09/2021,"R$ 2,54 B","R$ 524,89 M","R$ 472,17 M","- R$ 10,00 M","R$ 482,17 M","R$ 331,33 M","R$ 13,84"
12,30/06/2021,"R$ 2,28 B","R$ 504,63 M","R$ 394,29 M","- R$ 9,92 M","R$ 404,21 M","R$ 255,01 M","R$ 13,96"
13,31/03/2021,"R$ 1,75 B","R$ 363,39 M","R$ 268,29 M","- R$ 9,87 M","R$ 278,16 M","R$ 173,91 M","R$ 9,52"
14,31/12/2020,"R$ 1,44 B","R$ 251,36 M","R$ 235,98 M","- R$ 9,78 M","R$ 245,76 M","R$ 182,49 M","R$ 9,99"
15,30/09/2020,"R$ 1,19 B","R$ 163,35 M","R$ 152,99 M","- R$ 9,71 M","R$ 162,70 M","R$ 125,79 M","R$ 6,88"
16,30/06/2020,"R$ 1,04 B","R$ 132,18 M","R$ 123,18 M","- R$ 9,66 M","R$ 132,84 M","R$ 105,36 M","R$ 5,77"
17,31/03/2020,"R$ 1,07 B","R$ 131,45 M","R$ 119,40 M","- R$ 9,77 M","R$ 129,16 M","R$ 102,15 M","R$ 5,59"
18,31/12/2019,"R$ 1,05 B","R$ 124,15 M","R$ 41,71 M","- R$ 9,90 M","R$ 51,61 M","R$ 17,83 M","R$ 0,98"
19,30/09/2019,"R$ 1,06 B","R$ 129,43 M","R$ 48,93 M","- R$ 10,01 M","R$ 58,94 M","R$ 23,77 M","R$ 1,33"
20,30/06/2019,"R$ 1,10 B","R$ 132,04 M","R$ 53,59 M","- R$ 10,10 M","R$ 63,69 M","R$ 27,27 M","R$ 1,53"
21,31/03/2019,"R$ 1,09 B","R$ 134,03 M","R$ 67,31 M","- R$ 10,02 M","R$ 77,33 M","R$ 62,22 M","R$ 3,49"
22,31/12/2018,"R$ 1,07 B","R$ 137,04 M","R$ 70,44 M","- R$ 9,99 M","R$ 80,42 M","R$ 64,24 M","R$ 3,60"
23,30/09/2018,"R$ 1,01 B","R$ 132,66 M","R$ 68,32 M","- R$ 9,94 M","R$ 78,25 M","R$ 63,01 M","R$ 3,57"
24,30/06/2018,"R$ 928,72 M","R$ 121,50 M","R$ 61,86 M","- R$ 9,83 M","R$ 71,69 M","R$ 57,71 M","R$ 3,27"
25,31/03/2018,"R$ 860,15 M","R$ 114,15 M","R$ 45,87 M","- R$ 9,68 M","R$ 55,55 M","R$ 21,99 M","R$ 1,25"
26,31/12/2017,"R$ 813,95 M","R$ 104,36 M","R$ 38,41 M","- R$ 9,41 M","R$ 47,82 M","R$ 17,29 M","R$ 0,98"
27,30/09/2017,"R$ 772,84 M","R$ 96,20 M","R$ 32,92 M","- R$ 8,94 M","R$ 41,86 M","R$ 14,26 M","R$ 0,82"
28,30/06/2017,"R$ 750,80 M","R$ 96,65 M","R$ 32,36 M","- R$ 8,69 M","R$ 41,05 M","R$ 15,48 M","R$ 0,89"
29,31/03/2017,"R$ 737,62 M","R$ 93,13 M","R$ 30,71 M","- R$ 8,40 M","R$ 39,11 M","R$ 15,02 M","R$ 0,86"
30,31/12/2016,"R$ 683,82 M","R$ 86,78 M","R$ 28,24 M","- R$ 8,17 M","R$ 36,41 M","R$ 14,79 M","R$ 0,85"
31,30/09/2016,"R$ 656,73 M","R$ 85,05 M","R$ 26,33 M","- R$ 8,08 M","R$ 34,41 M","R$ 14,01 M","R$ 0,81"
32,30/06/2016,"R$ 620,59 M","R$ 80,34 M","R$ 23,64 M","- R$ 7,85 M","R$ 31,49 M","R$ 11,07 M","R$ 0,67"
33,31/03/2016,"R$ 600,46 M","R$ 75,86 M","R$ 21,34 M","- R$ 7,72 M","R$ 29,06 M","R$ 10,76 M","R$ 0,65"
34,31/12/2015,"R$ 634,93 M","R$ 76,98 M","R$ 22,31 M","- R$ 7,59 M","R$ 29,91 M","R$ 11,07 M","R$ 0,67"
35,30/09/2015,"R$ 663,21 M","R$ 76,30 M","R$ 23,19 M","- R$ 7,53 M","R$ 30,73 M","R$ 12,06 M","R$ 0,74"
36,30/06/2015,"R$ 687,25 M","R$ 73,31 M","R$ 21,40 M","- R$ 7,43 M","R$ 28,83 M","R$ 11,16 M","R$ 0,68"
37,31/03/2015,"R$ 715,82 M","R$ 72,42 M","R$ 20,49 M","- R$ 7,29 M","R$ 27,78 M","R$ 12,23 M","R$ 0,75"
38,31/12/2014,"R$ 736,92 M","R$ 75,66 M","R$ 23,80 M","- R$ 7,19 M","R$ 30,99 M","R$ 15,55 M","R$ 0,95"
39,30/09/2014,"R$ 983,82 M","R$ 105,28 M","R$ 28,24 M","- R$ 9,68 M","R$ 37,92 M","R$ 21,88 M","R$ 1,57"
40,30/06/2014,"R$ 924,28 M","R$ 100,72 M","R$ 73,05 M","- R$ 8,51 M","R$ 81,56 M","R$ 67,35 M","R$ 4,84"
41,31/03/2014,"R$ 852,10 M","R$ 96,76 M","R$ 74,63 M","- R$ 7,35 M","R$ 81,99 M","R$ 68,57 M","R$ 5,45"
42,31/12/2013,"R$ 746,37 M","R$ 83,85 M","R$ 68,17 M","- R$ 6,15 M","R$ 74,32 M","R$ 64,82 M","R$ 5,15"
43,30/09/2013,"R$ 425,30 M","R$ 47,62 M","R$ 63,74 M","- R$ 2,34 M","R$ 66,08 M","R$ 59,99 M","R$ 5,23"
44,30/06/2013,"R$ 401,77 M","R$ 46,80 M","R$ 19,37 M","- R$ 2,20 M","R$ 21,57 M","R$ 16,16 M","R$ 1,65"
45,31/03/2013,"R$ 382,09 M","R$ 43,38 M","R$ 16,85 M","- R$ 2,08 M","R$ 18,93 M","R$ 15,13 M","R$ 1,55"
46,31/12/2012,"R$ 374,84 M","R$ 42,18 M","R$ 15,77 M","- R$ 1,99 M","R$ 17,76 M","R$ 15,47 M","R$ 1,58"
47,30/09/2012,"R$ 364,00 M","R$ 38,70 M","R$ 12,83 M","- R$ 1,93 M","R$ 14,76 M","R$ 14,29 M","R$ 1,46"
48,30/06/2012,"R$ 361,15 M","R$ 33,44 M","R$ 8,43 M","- R$ 1,87 M","R$ 10,30 M","R$ 11,73 M","R$ 1,22"
49,31/03/2012,"R$ 364,27 M","R$ 33,40 M","R$ 8,31 M","- R$ 1,79 M","R$ 10,11 M","R$ 13,48 M","R$ 1,42"
50,31/12/2011,"R$ 365,58 M","R$ 33,01 M","R$ 8,72 M","- R$ 1,72 M","R$ 10,44 M","R$ 13,31 M","R$ 1,40"
51,30/09/2011,"R$ 361,38 M","R$ 30,78 M","R$ 7,74 M","- R$ 1,69 M","R$ 9,43 M","R$ 14,81 M","R$ 1,56"
52,30/06/2011,"R$ 364,57 M","R$ 33,19 M","R$ 10,33 M","- R$ 1,61 M","R$ 11,94 M","R$ 15,95 M","R$ 1,74"
53,31/03/2011,"R$ 375,15 M","R$ 39,38 M","R$ 16,71 M","- R$ 1,54 M","R$ 18,25 M","R$ 17,89 M","R$ 2,02"
54,31/12/2010,"R$ 377,67 M","R$ 44,03 M","R$ 21,09 M","- R$ 1,45 M","R$ 22,55 M","R$ 19,97 M","R$ 2,25"
55,30/09/2010,"R$ 388,95 M","R$ 54,27 M","R$ 31,37 M",NA,NA,"R$ 22,24 M","R$ 2,51"
56,30/06/2010,"R$ 366,53 M","R$ 51,91 M","R$ 29,62 M",NA,NA,"R$ 21,36 M","R$ 2,41"
57,31/03/2010,"R$ 323,72 M","R$ 38,95 M","R$ 19,10 M",NA,NA,"R$ 14,97 M","R$ 1,75"
58,31/12/2009,"R$ 295,53 M","R$ 29,72 M","R$ 11,40 M",NA,NA,"R$ 8,99 M","R$ 1,05"
59,30/09/2009,"R$ 290,74 M","R$ 25,63 M","R$ 6,47 M",NA,NA,"R$ 4,09 M","R$ 0,48"
60,30/06/2009,"R$ 322,40 M","R$ 36,94 M","R$ 16,66 M",NA,NA,"R$ 9,10 M","R$ 1,11"
61,31/03/2009,"R$ 346,91 M","R$ 48,35 M","R$ 26,06 M",NA,NA,"R$ 14,64 M","R$ 1,78"
62,31/12/2008,"R$ 357,33 M","R$ 53,59 M","R$ 30,51 M",NA,NA,"R$ 17,93 M","R$ 2,18"
63,30/09/2008,"R$ 349,33 M","R$ 53,57 M","R$ 30,75 M",NA,NA,"R$ 19,25 M","R$ 2,34"
64,30/06/2008,"R$ 306,69 M","R$ 44,46 M","R$ 22,69 M",NA,NA,"R$ 14,65 M","R$ 1,84"
65,31/03/2008,"R$ 281,54 M","R$ 37,95 M","R$ 16,78 M",NA,NA,"R$ 10,93 M","R$ 1,41"
66,31/12/2007,"R$ 262,71 M","R$ 34,24 M","R$ 14,07 M",NA,NA,"R$ 9,93 M","R$ 1,28"
67,30/09/2007,"R$ 239,83 M","R$ 30,64 M","R$ 11,51 M",NA,NA,"R$ 8,41 M","R$ 1,09"
68,30/06/2007,"R$ 224,52 M","R$ 27,72 M","R$ 8,98 M",NA,NA,"R$ 7,06 M","R$ 0,95"
69,31/03/2007,"R$ 219,74 M","R$ 27,31 M","R$ 8,88 M",NA,NA,"R$ 6,99 M","R$ 0,94"
70,31/12/2006,"R$ 221,65 M","R$ 28,50 M","R$ 9,85 M",NA,NA,"R$ 7,22 M","R$ 0,97"
71,30/09/2006,"R$ 225,04 M","R$ 27,05 M","R$ 8,83 M",NA,NA,"R$ 6,28 M","R$ 0,84"
72,30/06/2006,"R$ 229,00 M","R$ 24,81 M","R$ 7,53 M",NA,NA,"R$ 5,15 M","R$ 0,74"
73,31/03/2006,"R$ 230,45 M","R$ 25,76 M","R$ 9,13 M",NA,NA,"R$ 5,75 M","R$ 0,82"
74,31/12/2005,"R$ 240,28 M","R$ 33,04 M","R$ 18,64 M",NA,NA,"R$ 11,48 M","R$ 1,64"
75,30/09/2005,"R$ 259,89 M","R$ 49,73 M","R$ 34,78 M",NA,NA,"R$ 20,25 M","R$ 2,89"
76,30/06/2005,"R$ 275,81 M","R$ 65,48 M","R$ 49,23 M",NA,NA,"R$ 30,28 M","R$ 0,14"
