,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 364,51 M","R$ 83,77 M","R$ 30,21 M","- R$ 16,23 M","R$ 46,44 M","R$ 36,05 M","R$ 0,41",211
1,31/03/2024,"R$ 352,38 M","R$ 80,68 M","R$ 30,10 M","- R$ 16,23 M","R$ 46,33 M","R$ 21,86 M","R$ 0,25",211
2,31/12/2023,"R$ 346,93 M","R$ 80,71 M","R$ 23,19 M","- R$ 14,01 M","R$ 37,21 M","R$ 40,96 M","R$ 0,47",211
3,30/09/2023,"R$ 326,06 M","R$ 75,32 M","R$ 26,56 M","- R$ 14,13 M","R$ 40,69 M","R$ 14,89 M","R$ 0,17",211
4,30/06/2023,"R$ 318,86 M","R$ 75,36 M","R$ 20,24 M","- R$ 15,26 M","R$ 35,50 M","R$ 13,95 M","R$ 0,15",211
5,31/03/2023,"R$ 316,00 M","R$ 79,04 M","R$ 24,84 M","- R$ 15,63 M","R$ 40,47 M","R$ 17,10 M","R$ 0,19",211
6,31/12/2022,"R$ 346,69 M","R$ 84,11 M","R$ 26,39 M","- R$ 15,85 M","R$ 42,24 M","R$ 22,60 M","R$ 0,26",211
7,30/09/2022,"R$ 374,94 M","R$ 82,06 M","R$ 25,10 M","- R$ 15,88 M","R$ 40,98 M","R$ 37,06 M","R$ 0,41",211
8,30/06/2022,"R$ 375,65 M","R$ 77,34 M","R$ 23,57 M","- R$ 15,61 M","R$ 39,18 M","R$ 4,86 M","R$ 0,05",211
9,31/03/2022,"R$ 378,55 M","R$ 73,50 M","R$ 23,62 M","- R$ 16,20 M","R$ 39,82 M","R$ 21,06 M","R$ 0,23",211
10,31/12/2021,"R$ 288,77 M","R$ 70,86 M","R$ 24,49 M","- R$ 14,88 M","R$ 39,37 M","R$ 24,40 M","R$ 0,27",211
11,30/09/2021,"R$ 75,67 M","R$ 42,82 M","R$ 19,25 M","- R$ 6,12 M","R$ 25,36 M","R$ 18,98 M","R$ 0,21",211
12,30/06/2021,"R$ 62,00 M","R$ 31,26 M","R$ 21,43 M","- R$ 6,35 M","R$ 27,77 M","R$ 18,02 M","R$ 0,20",211
13,31/03/2021,"R$ 62,40 M","R$ 32,60 M","R$ 19,71 M","- R$ 6,22 M","R$ 25,93 M","R$ 13,94 M","R$ 0,15",211
14,31/12/2020,"R$ 171,55 M","R$ 101,64 M","R$ 62,11 M","- R$ 23,01 M","R$ 85,12 M","R$ 35,73 M","R$ 0,39",211
15,30/09/2020,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",211
16,30/06/2020,"R$ 35,03 M","R$ 20,59 M","R$ 13,70 M","- R$ 5,30 M","R$ 19,00 M","R$ 9,22 M","R$ 0,00",211
17,31/03/2020,"R$ 37,62 M","R$ 22,03 M","R$ 14,83 M","- R$ 5,28 M","R$ 20,11 M","R$ 9,97 M","R$ 0,00",211
18,31/12/2019,,,,,,,,211
