,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 20,06 M","- R$ 28,79 M","- R$ 55,10 M","- R$ 47,32 M",211
1,31/03/2024,"R$ 50,12 M","R$ 4,57 M","- R$ 1,12 M","R$ 51,73 M",211
2,31/12/2023,"R$ 57,33 M","- R$ 105,76 M","- R$ 1,57 M","- R$ 61,10 M",211
3,30/09/2023,"R$ 10,13 M","- R$ 207,77 M","- R$ 8,42 M","- R$ 199,76 M",211
4,30/06/2023,"R$ 16,69 M","- R$ 17,57 M","- R$ 24,18 M","- R$ 31,52 M",211
5,31/03/2023,"R$ 13,56 M","R$ 186,11 M","- R$ 677,00 mil","R$ 196,06 M",211
6,31/12/2022,"R$ 53,93 M","- R$ 36,33 M","- R$ 10,84 M","R$ 7,59 M",211
7,30/09/2022,"R$ 74,15 M","- R$ 1,64 M","- R$ 5,31 M","R$ 62,74 M",211
8,30/06/2022,"R$ 29,75 M","- R$ 18,07 M","- R$ 56,39 M","- R$ 39,26 M",211
9,31/03/2022,"R$ 43,08 M","- R$ 16,25 M","- R$ 2,78 M","R$ 9,04 M",211
10,31/12/2021,"- R$ 33,55 M","- R$ 74,37 M","- R$ 4,39 M","- R$ 107,20 M",211
11,30/09/2021,"R$ 4,98 M","- R$ 69,13 M","- R$ 16,96 M","- R$ 82,75 M",211
12,30/06/2021,"R$ 19,05 M","- R$ 203,69 M","- R$ 457,31 M","- R$ 662,13 M",211
13,31/03/2021,"R$ 32,84 M","- R$ 7,49 M","R$ 1,03 B","R$ 1,06 B",211
14,31/12/2020,"R$ 5,25 M","- R$ 4,47 M","- R$ 57,00 mil","R$ 1,08 M",211
15,30/09/2020,"R$ 81,25 M","- R$ 32,53 M","- R$ 344,00 mil","R$ 48,37 M",211
16,30/06/2020,"R$ 19,53 M","- R$ 27,73 M","- R$ 115,00 mil","- R$ 8,31 M",211
17,31/03/2020,"R$ 25,64 M","- R$ 6,23 M","- R$ 115,00 mil","R$ 19,30 M",211
18,31/12/2019,,,,,211
