,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"20,22%","9,67%","30,63%","14,65%","11,02%","8,54%","22,89%","8,23%","7,66%","12,05%","1,04","1,30","0,30","-1,75"
1,30/06/2024,"52,14%","13,46%","79,01%","20,40%","10,70%","8,57%","23,06%","8,18%","7,92%","12,28%","1,05","1,27","0,27","-1,57"
2,31/03/2024,"57,83%","12,94%","87,62%","19,60%","8,60%","6,79%","23,22%","6,82%","7,45%","11,88%","1,00","1,31","0,31","-1,97"
3,31/12/2023,"21,48%","8,95%","32,55%","13,56%","8,21%","6,44%","23,74%","6,64%","7,25%","11,76%","0,97","1,33","0,33","-1,71"
4,30/09/2023,"20,34%","9,09%","30,83%","13,77%","6,44%","4,91%","24,00%","5,24%","7,50%","12,15%","0,94","1,29","0,29","-2,04"
5,30/06/2023,"18,74%","8,60%","28,39%","13,02%","8,80%","6,61%","23,63%","6,69%","7,12%","11,74%","0,99","1,25","0,25","-3,29"
6,31/03/2023,"21,98%","9,51%","33,30%","14,42%","7,99%","5,80%","22,82%","5,77%","7,07%","11,52%","1,00","1,27","0,27","-3,41"
7,31/12/2022,"21,94%","9,17%","33,24%","13,89%","8,31%","5,92%","21,48%","5,80%","6,69%","10,99%","1,02","1,27","0,27","-2,21"
8,30/09/2022,"19,77%","10,73%","29,96%","16,26%","0,40%","0,35%","21,42%","0,29%","6,83%","11,24%","1,21","1,31","0,31","-2,21"
9,30/06/2022,"19,99%","11,87%","30,28%","17,99%","6,83%","6,50%","24,03%","6,19%","8,13%","12,85%","1,05","1,33","0,33","-2,01"
10,31/03/2022,"-17,42%","-45,32%","-26,40%","-68,66%","7,91%","5,38%","27,67%","10,24%","11,03%","16,44%","0,53","1,38","0,38","-2,48"
11,31/12/2021,"-34,55%","128,97%","-52,35%","195,42%","48,73%","16,49%","37,20%","15,41%","17,36%","24,23%","1,07","1,40","0,40","-2,70"
12,30/09/2021,"96,78%","164,66%","146,63%","249,49%","55,80%","19,03%","57,22%","23,33%","32,96%","44,18%","0,82","1,14","0,14","-2,60"
13,30/06/2021,NA,NA,NA,NA,NA,NA,"55,92%","22,87%","34,88%","46,91%",NA,"1,05","0,05","-3,67"
14,31/03/2021,NA,NA,NA,NA,NA,NA,"57,38%","21,23%","34,97%","47,47%",NA,"1,47","0,47","-10,55"
15,31/12/2020,NA,NA,NA,NA,NA,NA,"59,25%","20,83%","36,20%","49,62%",NA,"2,96","1,96","-1,31"
16,30/09/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,93","1,93","3,97"
17,30/06/2020,"45,24%","13,95%","68,55%","21,14%","9,50%","8,97%","59,77%","21,33%","39,30%","52,06%","0,42","1,05","0,05","-0,89"
18,31/03/2020,"48,34%","14,90%","73,24%","22,58%","10,98%","10,37%","59,87%","24,17%","41,15%","52,68%","0,43","1,06","0,06","-0,95"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"59,12%","23,57%","41,88%","52,60%",NA,"1,06","0,06","-0,75"
