,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"11,74%","11,91%","17,79%","18,04%","15,74%","8,74%","22,15%","4,26%","6,17%","7,43%","2,05","1,91","0,91","1,18"
1,31/03/2024,"12,48%","12,67%","18,91%","19,20%","15,89%","8,90%","22,00%","4,32%","6,27%","7,55%","2,06","1,87","0,87","1,23"
2,31/12/2023,"12,36%","12,58%","18,73%","19,06%","16,38%","9,20%","21,71%","4,56%","6,28%","7,60%","2,02","1,89","0,89","1,21"
3,30/09/2023,"10,57%","10,72%","16,02%","16,25%","15,99%","9,23%","21,56%","4,52%","6,17%","7,67%","2,04","1,82","0,82","1,31"
4,30/06/2023,"12,02%","12,23%","18,21%","18,53%","16,34%","9,80%","21,59%","4,62%","6,32%","7,82%","2,12","1,80","0,80","1,11"
5,31/03/2023,"11,64%","11,84%","17,63%","17,93%","16,55%","10,44%","21,76%","4,74%","6,28%","7,82%","2,20","1,78","0,78","0,86"
6,31/12/2022,"11,77%","11,98%","17,83%","18,16%","16,44%","10,57%","22,05%","4,83%","6,27%","7,78%","2,19","1,78","0,78","0,81"
7,30/09/2022,"11,75%","12,07%","17,80%","18,28%","15,35%","10,33%","22,39%","4,72%","5,97%","7,52%","2,19","1,73","0,73","1,63"
8,30/06/2022,"12,47%","12,78%","18,89%","19,36%","14,59%","9,97%","22,80%","4,70%","5,79%","7,40%","2,12","1,67","0,67","1,04"
9,31/03/2022,"12,01%","12,32%","18,20%","18,67%","13,80%","9,78%","22,95%","4,68%","5,64%","7,27%","2,09","1,58","0,58","1,19"
10,31/12/2021,"12,46%","12,82%","18,88%","19,43%","13,45%","9,26%","23,32%","4,78%","5,77%","7,44%","1,94","1,55","0,55","0,95"
11,30/09/2021,"15,68%","16,35%","23,76%","24,78%","30,00%","12,96%","23,60%","4,95%","5,78%","7,44%","2,62","1,49","0,49","0,34"
12,30/06/2021,"18,65%","19,71%","28,25%","29,86%","34,26%","15,04%","23,38%","5,37%","6,18%","7,68%","2,80","1,46","0,46","-0,39"
13,31/03/2021,"18,20%","19,23%","27,58%","29,14%","38,73%","17,82%","23,93%","5,77%","6,77%","8,21%","3,09","1,41","0,41","-0,58"
14,31/12/2020,"19,34%","20,64%","29,31%","31,27%","38,42%","17,61%","24,11%","5,85%","7,02%","8,56%","3,01","1,45","0,45","-0,88"
15,30/09/2020,"17,60%","18,78%","26,66%","28,45%","33,22%","15,23%","24,93%","5,95%","7,51%","9,16%","2,56","2,32","1,32","1,07"
16,30/06/2020,"13,78%","14,70%","20,88%","22,28%","24,76%","11,35%","26,01%","5,13%","6,79%","8,68%","2,21","2,28","1,28","0,91"
17,31/03/2020,"10,79%","11,52%","16,35%","17,45%","18,08%","8,29%","25,66%","4,05%","5,75%","7,69%","2,05","2,17","1,17","1,72"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"25,91%","4,20%","5,74%","7,53%",NA,"2,18","1,18","1,47"
