,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 17,13 B","R$ 8,99 B","R$ 4,07",2.207.674.642,0,0,2.207.674.642,1.671.437,0,0,1.671.437,2.206.003.205,0,2.206.003.205,76
1,31/03/2024,"R$ 16,52 B","R$ 8,81 B","R$ 3,99",2.209.346.079,0,0,2.209.346.079,171.437,0,0,171.437,2.209.174.642,0,2.209.174.642,76
2,31/12/2023,"R$ 16,36 B","R$ 8,67 B","R$ 3,93",2.209.346.079,0,0,2.209.346.079,171.437,0,0,171.437,2.209.174.642,0,2.209.174.642,76
3,30/09/2023,"R$ 15,06 B","R$ 8,29 B","R$ 3,75",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
4,30/06/2023,"R$ 14,38 B","R$ 7,98 B","R$ 17,20",463.952.163,0,0,463.952.163,0,0,0,0,463.952.163,0,463.952.163,76
5,31/03/2023,"R$ 13,73 B","R$ 7,69 B","R$ 3,48",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
6,31/12/2022,"R$ 13,26 B","R$ 7,46 B","R$ 3,37",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
7,30/09/2022,"R$ 12,39 B","R$ 7,15 B","R$ 3,24",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
8,30/06/2022,"R$ 11,43 B","R$ 6,86 B","R$ 0,31",22.093.460.790,0,0,22.093.460.790,0,0,0,0,22.093.460.790,0,22.093.460.790,76
9,31/03/2022,"R$ 10,46 B","R$ 6,60 B","R$ 2,99",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
10,31/12/2021,"R$ 9,95 B","R$ 6,40 B","R$ 2,90",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
11,30/09/2021,"R$ 9,21 B","R$ 6,20 B","R$ 2,81",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
12,30/06/2021,"R$ 8,76 B","R$ 5,99 B","R$ 2,71",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
13,31/03/2021,"R$ 8,18 B","R$ 5,80 B","R$ 2,63",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
14,31/12/2020,"R$ 8,20 B","R$ 5,64 B","R$ 2,55",2.209.346.079,0,0,2.209.346.079,0,0,0,0,2.209.346.079,0,2.209.346.079,76
15,30/09/2020,"R$ 5,76 B","R$ 2,49 B","R$ 1,33",1.863.829.195,0,0,1.863.829.195,0,0,0,0,1.863.829.195,0,1.863.829.195,76
16,30/06/2020,"R$ 5,13 B","R$ 2,25 B","R$ 1,21",1.863.829.196,0,0,1.863.829.196,0,0,0,0,1.863.829.196,0,1.863.829.196,76
17,31/03/2020,"R$ 4,34 B","R$ 2,00 B","R$ 2,19",911.201.039,0,0,911.201.039,0,0,0,0,911.201.039,0,911.201.039,76
18,31/12/2019,"R$ 4,12 B","R$ 1,89 B","R$ 2,07",911.201.000,0,0,911.201.000,0,0,0,0,911.201.000,0,911.201.000,76
