,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"33,35%","36,97%","50,53%","56,02%","67,53%","22,34%","5,06%","5,33%","7,55%","7,87%","4,19","2,33","1,33","0,70"
1,30/06/2024,"23,43%","25,71%","35,50%","38,96%","48,43%","15,68%","5,69%","3,69%","5,56%","5,89%","4,25","2,68","1,68","1,06"
2,31/03/2024,"21,63%","23,71%","32,77%","35,92%","43,12%","13,61%","5,57%","3,35%","5,30%","5,65%","4,06","2,61","1,61","1,10"
3,31/12/2023,"17,62%","19,25%","26,70%","29,17%","37,79%","11,59%","5,13%","2,92%","4,63%","4,97%","3,96","2,76","1,76","1,09"
4,30/09/2023,"9,75%","10,45%","14,77%","15,84%","16,10%","5,15%","4,58%","1,24%","2,47%","2,81%","4,16","3,02","2,02","2,07"
5,30/06/2023,"5,29%","5,67%","8,01%","8,60%","5,50%","1,82%","3,20%","0,42%","1,30%","1,62%","4,35","3,09","2,09","4,02"
6,31/03/2023,"9,11%","10,11%","13,81%","15,32%","10,28%","3,51%","3,64%","0,71%","1,87%","2,17%","4,94","3,17","2,17","2,90"
7,31/12/2022,"10,93%","11,61%","16,56%","17,59%","12,49%","4,54%","4,13%","0,85%","2,18%","2,49%","5,35","3,26","2,26","2,93"
8,30/09/2022,"10,38%","11,49%","15,72%","17,41%","17,68%","6,75%","4,61%","1,14%","1,99%","2,30%","5,94","3,13","2,13","3,22"
9,30/06/2022,"11,74%","13,22%","17,78%","20,03%","22,55%","9,29%","5,34%","1,65%","2,32%","2,67%","5,62","3,02","2,02","3,04"
10,31/03/2022,"8,52%","9,62%","12,91%","14,58%","18,35%","7,96%","5,05%","1,64%","1,91%","2,30%","4,87","2,93","1,93","2,92"
11,31/12/2021,"8,66%","9,88%","13,12%","14,98%","20,46%","8,81%","5,27%","1,92%","2,00%","2,43%","4,59","2,75","1,75","3,23"
12,30/09/2021,"18,03%","24,41%","27,32%","36,99%","48,05%","16,64%","5,39%","4,01%","4,64%","5,12%","4,15","2,62","1,62","1,49"
13,30/06/2021,"19,17%","25,79%","29,04%","39,07%","44,40%","15,75%","6,03%","4,33%","5,33%","5,87%","3,64","2,43","1,43","1,15"
14,31/03/2021,"17,21%","24,45%","26,07%","37,04%","46,26%","14,44%","6,23%","4,82%","5,72%","6,34%","3,00","2,30","1,30","1,09"
15,31/12/2020,"16,09%","22,87%","24,38%","34,65%","44,55%","15,10%","5,47%","4,79%","5,60%","6,26%","3,15","2,32","1,32","1,02"
16,30/09/2020,"5,21%","7,46%","7,90%","11,30%","8,88%","3,20%","5,67%","1,05%","1,65%","2,33%","3,05","2,89","1,89","2,54"
17,30/06/2020,"4,94%","6,94%","7,49%","10,52%","22,43%","7,48%","5,46%","2,19%","1,56%","2,20%","3,41","2,82","1,82","2,10"
18,31/03/2020,"4,98%","7,10%","7,55%","10,76%","19,36%","7,38%","5,67%","2,10%","1,46%","2,03%","3,51","3,20","2,20","2,29"
19,31/12/2019,"5,11%","7,32%","7,74%","11,09%","22,83%","8,72%","6,27%","2,33%","1,42%","1,98%","3,75","2,95","1,95","2,35"
20,30/09/2019,"5,88%","7,89%","8,90%","11,96%","39,50%","15,61%","6,01%","3,87%","1,69%","2,19%","4,03","2,78","1,78","1,10"
21,30/06/2019,"9,72%","14,62%","14,72%","22,15%","41,51%","14,65%","6,01%","3,53%","2,61%","3,08%","4,15","3,00","2,00","1,41"
22,31/03/2019,"9,15%","13,48%","13,86%","20,43%","40,22%","14,65%","6,07%","3,50%","2,52%","2,97%","4,18","2,62","1,62","0,86"
23,31/12/2018,"8,45%","12,06%","12,81%","18,28%","36,18%","13,44%","5,99%","3,27%","2,44%","2,87%","4,11","2,62","1,62","0,90"
24,30/09/2018,"9,62%","14,40%","14,58%","21,82%","26,47%","9,03%","6,43%","2,21%","2,81%","3,25%","4,08","2,53","1,53","1,33"
25,30/06/2018,"5,42%","7,14%","8,21%","10,82%","18,79%","4,79%","7,07%","1,57%","2,30%","2,78%","3,04","2,83","1,83","1,28"
26,31/03/2018,"5,47%","7,11%","8,29%","10,77%","16,42%","3,98%","7,36%","1,43%","2,48%","2,99%","2,79","2,75","1,75","1,37"
27,31/12/2017,"5,50%","7,12%","8,33%","10,79%","15,53%","3,67%","7,53%","1,36%","2,51%","3,04%","2,69","2,69","1,69","1,64"
28,30/09/2017,"3,75%","4,86%","5,68%","7,36%","9,07%","2,14%","7,72%","0,81%","1,75%","2,32%","2,63","2,93","1,93","2,25"
29,30/06/2017,"2,07%","2,69%","3,14%","4,07%","3,56%","0,84%","7,39%","0,32%","0,97%","1,52%","2,63","3,93","2,93","9,37"
30,31/03/2017,"1,62%","2,10%","2,46%","3,18%","1,39%","0,33%","7,45%","0,12%","0,74%","1,28%","2,69","4,13","3,13","11,52"
31,31/12/2016,NA,NA,NA,NA,NA,NA,"7,46%","-0,36%","-0,02%","0,51%",NA,"4,24","3,24","27,91"
