,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 42,11 B","R$ 2,01 B","R$ 1,22 B","- R$ 135,00 M","R$ 1,36 B","R$ 867,00 M","R$ 0,77"
1,31/03/2024,"R$ 39,60 B","R$ 2,11 B","R$ 1,56 B","- R$ 143,00 M","R$ 1,70 B","R$ 789,00 M","R$ 0,68"
2,31/12/2023,"R$ 43,66 B","R$ 2,41 B","R$ 4,51 B","- R$ 141,00 M","R$ 4,65 B","R$ 3,30 B","R$ 2,83"
3,30/09/2023,"R$ 43,06 B","R$ 3,06 B","R$ 2,08 B","- R$ 139,00 M","R$ 2,22 B","R$ 1,26 B","R$ 1,08"
4,30/06/2023,"R$ 37,18 B","R$ 1,54 B","R$ 524,00 M","- R$ 136,00 M","R$ 660,00 M","R$ 133,00 M","R$ 0,11"
5,31/03/2023,"R$ 39,04 B","R$ 1,36 B","R$ 427,00 M","- R$ 138,00 M","R$ 565,00 M","R$ 81,00 M","R$ 0,07"
6,31/12/2022,"R$ 45,08 B","R$ 1,57 B","R$ 1,03 B","- R$ 137,00 M","R$ 1,16 B","R$ 566,00 M","R$ 0,49"
7,30/09/2022,"R$ 50,83 B","R$ 1,05 B","R$ 264,00 M","- R$ 142,00 M","R$ 406,00 M","- R$ 61,00 M","- R$ 0,05"
8,30/06/2022,"R$ 47,15 B","R$ 2,66 B","R$ 1,68 B","- R$ 135,00 M","R$ 1,81 B","R$ 707,00 M","R$ 0,61"
9,31/03/2022,"R$ 38,38 B","R$ 2,21 B","R$ 991,00 M","- R$ 139,00 M","R$ 1,13 B","R$ 325,00 M","R$ 0,28"
10,31/12/2021,"R$ 39,27 B","R$ 2,17 B","R$ 555,00 M","- R$ 136,00 M","R$ 691,00 M","R$ 1,03 B","R$ 0,88"
11,30/09/2021,"R$ 35,69 B","R$ 1,53 B","R$ 499,00 M","- R$ 144,00 M","R$ 643,00 M","R$ 598,00 M","R$ 0,51"
12,30/06/2021,"R$ 29,02 B","R$ 1,27 B","R$ 675,00 M","- R$ 140,00 M","R$ 815,00 M","R$ 382,00 M","R$ 0,33"
13,31/03/2021,"R$ 26,13 B","R$ 1,87 B","R$ 877,00 M","- R$ 139,00 M","R$ 1,02 B","R$ 492,00 M","R$ 0,42"
14,31/12/2020,"R$ 24,29 B","R$ 1,53 B","R$ 3,29 B","- R$ 134,00 M","R$ 3,42 B","R$ 3,15 B","R$ 2,70"
15,30/09/2020,"R$ 21,14 B","R$ 1,39 B","R$ 524,00 M","- R$ 132,00 M","R$ 656,00 M","R$ 335,00 M","R$ 0,29"
16,30/06/2020,"R$ 14,88 B","R$ 596,00 M","R$ 255,00 M","- R$ 136,00 M","R$ 391,00 M","R$ 188,00 M","R$ 0,16"
17,31/03/2020,"R$ 21,19 B","R$ 946,00 M","R$ 500,00 M","- R$ 135,00 M","R$ 635,00 M","R$ 234,00 M","R$ 0,20"
18,31/12/2019,"R$ 24,15 B","R$ 1,69 B","R$ 68,00 M","- R$ 146,00 M","R$ 214,00 M","R$ 96,00 M","R$ 0,08"
19,30/09/2019,"R$ 24,36 B","R$ 1,39 B","R$ 475,00 M","- R$ 127,00 M","R$ 602,00 M","R$ 1,34 B","R$ 1,15"
20,30/06/2019,"R$ 24,05 B","R$ 1,29 B","R$ 276,00 M","- R$ 127,00 M","R$ 403,00 M","R$ 302,00 M","R$ 0,26"
21,31/03/2019,"R$ 22,43 B","R$ 1,59 B","R$ 534,00 M","- R$ 128,00 M","R$ 662,00 M","R$ 477,00 M","R$ 0,41"
22,31/12/2018,"R$ 25,22 B","R$ 1,50 B","R$ 335,00 M","- R$ 102,00 M","R$ 437,00 M","R$ 1,61 B","R$ 1,38"
23,30/09/2018,"R$ 26,46 B","R$ 1,52 B","R$ 1,42 B","- R$ 102,00 M","R$ 1,52 B","R$ 1,08 B","R$ 0,93"
24,30/06/2018,"R$ 23,60 B","R$ 1,32 B","R$ 174,00 M","- R$ 107,00 M","R$ 281,00 M","R$ 263,00 M","R$ 0,23"
25,31/03/2018,"R$ 22,50 B","R$ 1,52 B","R$ 456,00 M","- R$ 106,00 M","R$ 562,00 M","R$ 247,00 M","R$ 0,21"
26,31/12/2017,"R$ 23,20 B","R$ 1,81 B","R$ 635,00 M","- R$ 109,00 M","R$ 744,00 M","R$ 531,00 M","R$ 0,46"
27,30/09/2017,"R$ 21,84 B","R$ 1,80 B","R$ 833,00 M","- R$ 116,00 M","R$ 950,00 M","R$ 394,00 M","R$ 0,34"
28,30/06/2017,"R$ 19,48 B","R$ 1,28 B","R$ 229,00 M","- R$ 115,00 M","R$ 344,00 M","R$ 70,00 M","R$ 0,06"
29,31/03/2017,"R$ 20,05 B","R$ 1,48 B","R$ 424,00 M","- R$ 112,00 M","R$ 536,00 M","R$ 156,00 M","R$ 0,13"
30,31/12/2016,NA,NA,NA,NA,NA,NA,NA
