,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 152,59 M","- R$ 38,06 M","- R$ 34,29 M","R$ 81,12 M"
1,31/03/2024,"R$ 176,22 M","- R$ 39,29 M","- R$ 22,39 M","R$ 114,67 M"
2,31/12/2023,"R$ 190,30 M","- R$ 37,14 M","- R$ 14,36 M","R$ 138,99 M"
3,30/09/2023,"R$ 236,04 M","- R$ 45,51 M","- R$ 78,37 M","R$ 112,08 M"
4,30/06/2023,"R$ 181,48 M","- R$ 54,51 M","- R$ 81,62 M","R$ 45,17 M"
5,31/03/2023,"R$ 165,68 M","- R$ 55,23 M","- R$ 23,51 M","R$ 87,21 M"
6,31/12/2022,"R$ 89,59 M","- R$ 78,15 M","- R$ 7,95 M","R$ 3,78 M"
7,30/09/2022,"R$ 32,02 M","- R$ 77,63 M","R$ 36,98 M","- R$ 8,06 M"
8,30/06/2022,"R$ 65,13 M","- R$ 72,84 M","R$ 72,11 M","R$ 65,09 M"
9,31/03/2022,"R$ 34,07 M","- R$ 74,73 M","- R$ 30,88 M","- R$ 71,35 M"
10,31/12/2021,"R$ 46,50 M","- R$ 60,41 M","- R$ 50,62 M","- R$ 64,32 M"
11,30/09/2021,"R$ 68,40 M","- R$ 46,05 M","- R$ 26,58 M","- R$ 4,13 M"
12,30/06/2021,"R$ 68,81 M","- R$ 35,29 M","- R$ 14,51 M","R$ 19,10 M"
13,31/03/2021,"R$ 92,13 M","- R$ 29,76 M","R$ 30,34 M","R$ 93,04 M"
14,31/12/2020,"R$ 111,94 M","- R$ 23,53 M","R$ 91,52 M","R$ 180,57 M"
15,30/09/2020,"R$ 112,22 M","- R$ 35,17 M","R$ 8,28 M","R$ 85,95 M"
16,30/06/2020,"R$ 76,66 M","- R$ 41,97 M","R$ 24,93 M","R$ 60,35 M"
17,31/03/2020,"R$ 59,82 M","- R$ 45,77 M","R$ 39,79 M","R$ 54,47 M"
18,31/12/2019,"R$ 56,39 M","- R$ 50,40 M","- R$ 26,30 M","- R$ 20,17 M"
19,30/09/2019,"R$ 75,37 M","- R$ 45,91 M","- R$ 12,62 M","R$ 17,08 M"
20,30/06/2019,"R$ 79,93 M","- R$ 49,28 M","- R$ 93,68 M","- R$ 63,04 M"
21,31/03/2019,"R$ 57,67 M","- R$ 52,76 M","- R$ 60,10 M","- R$ 54,94 M"
22,31/12/2018,"R$ 42,81 M","- R$ 46,41 M","- R$ 54,77 M","- R$ 58,18 M"
23,30/09/2018,"R$ 42,57 M","- R$ 44,53 M","- R$ 44,45 M","- R$ 46,10 M"
24,30/06/2018,"R$ 46,44 M","- R$ 35,75 M","R$ 14,53 M","R$ 25,38 M"
25,31/03/2018,"R$ 79,33 M","- R$ 24,91 M","R$ 9,87 M","R$ 64,36 M"
26,31/12/2017,"R$ 99,50 M","- R$ 25,24 M","- R$ 21,22 M","R$ 53,04 M"
27,30/09/2017,"R$ 90,85 M","- R$ 47,49 M","R$ 7,80 M","R$ 51,04 M"
28,30/06/2017,"R$ 81,59 M","- R$ 70,07 M","R$ 75,44 M","R$ 86,84 M"
29,31/03/2017,"R$ 60,94 M","- R$ 85,05 M","R$ 43,26 M","R$ 18,68 M"
30,31/12/2016,"R$ 42,20 M","- R$ 86,82 M","R$ 92,76 M","R$ 46,95 M"
31,30/09/2016,"R$ 27,12 M","- R$ 75,10 M","R$ 83,08 M","R$ 33,93 M"
32,30/06/2016,"R$ 34,45 M","- R$ 63,27 M","R$ 33,25 M","R$ 3,72 M"
33,31/03/2016,"R$ 17,28 M","- R$ 57,95 M","R$ 5,52 M","- R$ 36,06 M"
34,31/12/2015,"R$ 15,51 M","- R$ 56,00 M","- R$ 8,76 M","- R$ 49,07 M"
35,30/09/2015,"R$ 13,37 M","- R$ 47,60 M","R$ 38,76 M","R$ 4,76 M"
36,30/06/2015,"R$ 12,82 M","- R$ 34,40 M","R$ 31,08 M","R$ 9,48 M"
37,31/03/2015,"R$ 19,93 M","- R$ 13,49 M","R$ 72,29 M","R$ 79,18 M"
38,31/12/2014,"R$ 853,00 mil","- R$ 4,48 M","R$ 75,91 M","R$ 72,45 M"
39,30/09/2014,"- R$ 2,45 M","- R$ 4,72 M","- R$ 7,22 M","R$ 9,96 M"
40,30/06/2014,"- R$ 16,45 M","- R$ 2,85 M","- R$ 6,98 M","- R$ 2,08 M"
