,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 939,87 M","R$ 439,10 M","R$ 108,26 M","- R$ 37,06 M","R$ 145,32 M","R$ 53,58 M","R$ 0,99"
1,31/03/2024,"R$ 954,50 M","R$ 442,27 M","R$ 112,91 M","- R$ 37,24 M","R$ 150,15 M","- R$ 28,17 M","- R$ 0,52"
2,31/12/2023,"R$ 943,28 M","R$ 431,73 M","R$ 81,01 M","- R$ 36,19 M","R$ 117,20 M","- R$ 49,98 M","- R$ 0,93"
3,30/09/2023,"R$ 985,45 M","R$ 476,11 M","R$ 108,83 M","- R$ 35,12 M","R$ 143,95 M","- R$ 23,36 M","- R$ 0,43"
4,30/06/2023,"R$ 1,00 B","R$ 494,47 M","R$ 138,03 M","- R$ 34,18 M","R$ 172,22 M","R$ 17,32 M","R$ 0,32"
5,31/03/2023,"R$ 1,01 B","R$ 505,34 M","R$ 148,20 M","- R$ 32,94 M","R$ 181,14 M","R$ 111,27 M","R$ 2,06"
6,31/12/2022,"R$ 1,04 B","R$ 528,08 M","R$ 177,32 M","- R$ 31,99 M","R$ 209,31 M","R$ 130,66 M","R$ 2,42"
7,30/09/2022,"R$ 988,73 M","R$ 489,46 M","R$ 154,62 M","- R$ 31,19 M","R$ 185,81 M","R$ 122,06 M","R$ 2,26"
8,30/06/2022,"R$ 942,85 M","R$ 464,56 M","R$ 138,61 M","- R$ 30,21 M","R$ 168,82 M","R$ 112,03 M","R$ 2,08"
9,31/03/2022,"R$ 938,52 M","R$ 461,70 M","R$ 146,27 M","- R$ 28,74 M","R$ 175,02 M","R$ 120,47 M","R$ 2,23"
10,31/12/2021,"R$ 904,99 M","R$ 447,17 M","R$ 141,11 M","- R$ 27,68 M","R$ 168,79 M","R$ 113,96 M","R$ 2,11"
11,30/09/2021,"R$ 855,11 M","R$ 433,03 M","R$ 143,35 M","- R$ 26,75 M","R$ 170,10 M","R$ 107,88 M","R$ 2,00"
12,30/06/2021,"R$ 845,46 M","R$ 431,39 M","R$ 151,34 M","- R$ 26,09 M","R$ 177,43 M","R$ 118,62 M","R$ 2,20"
13,31/03/2021,"R$ 787,01 M","R$ 405,95 M","R$ 120,23 M","- R$ 26,44 M","R$ 146,67 M","R$ 101,37 M","R$ 1,88"
14,31/12/2020,"R$ 730,11 M","R$ 373,99 M","R$ 102,12 M","- R$ 26,40 M","R$ 128,51 M","R$ 89,72 M","R$ 1,66"
15,30/09/2020,"R$ 706,08 M","R$ 356,77 M","R$ 91,16 M","- R$ 26,31 M","R$ 117,47 M","R$ 83,15 M","R$ 1,54"
16,30/06/2020,"R$ 635,30 M","R$ 316,93 M","R$ 62,68 M","- R$ 25,82 M","R$ 88,50 M","R$ 50,28 M","R$ 0,93"
17,31/03/2020,"R$ 640,49 M","R$ 314,94 M","R$ 76,70 M","- R$ 25,45 M","R$ 102,14 M","R$ 49,54 M","R$ 0,92"
18,31/12/2019,"R$ 619,59 M","R$ 307,60 M","R$ 71,80 M","- R$ 24,63 M","R$ 96,42 M","R$ 46,28 M","R$ 0,86"
19,30/09/2019,"R$ 598,43 M","R$ 306,84 M","R$ 63,94 M","- R$ 25,08 M","R$ 89,02 M","R$ 40,31 M","R$ 0,75"
20,30/06/2019,"R$ 604,38 M","R$ 317,53 M","R$ 73,84 M","- R$ 25,42 M","R$ 99,26 M","R$ 49,55 M","R$ 0,92"
21,31/03/2019,"R$ 588,26 M","R$ 315,54 M","R$ 86,53 M","- R$ 25,63 M","R$ 112,16 M","R$ 59,81 M","R$ 1,11"
22,31/12/2018,"R$ 589,22 M","R$ 324,13 M","R$ 97,97 M","- R$ 25,53 M","R$ 123,51 M","R$ 68,85 M","R$ 1,28"
23,30/09/2018,"R$ 575,92 M","R$ 314,92 M","R$ 108,27 M","- R$ 25,48 M","R$ 133,75 M","R$ 72,38 M","R$ 1,34"
24,30/06/2018,"R$ 545,70 M","R$ 295,10 M","R$ 95,32 M","- R$ 24,55 M","R$ 119,87 M","R$ 59,76 M","R$ 1,11"
25,31/03/2018,"R$ 522,03 M","R$ 279,39 M","R$ 78,91 M","- R$ 24,93 M","R$ 103,84 M","R$ 48,62 M","R$ 0,90"
26,31/12/2017,"R$ 505,28 M","R$ 266,57 M","R$ 66,35 M","- R$ 24,86 M","R$ 91,21 M","R$ 38,11 M","R$ 0,71"
27,30/09/2017,"R$ 441,76 M","R$ 224,05 M","R$ 23,27 M","- R$ 23,69 M","R$ 46,96 M","R$ 3,35 M","R$ 0,06"
28,30/06/2017,"R$ 437,08 M","R$ 215,40 M","R$ 13,78 M","- R$ 23,61 M","R$ 37,38 M","- R$ 104,00 mil","- R$ 0,00"
29,31/03/2017,"R$ 433,74 M","R$ 213,67 M","R$ 4,15 M","- R$ 22,14 M","R$ 26,29 M","- R$ 8,76 M","- R$ 0,16"
30,31/12/2016,"R$ 456,59 M","R$ 226,08 M","R$ 8,85 M","- R$ 21,93 M","R$ 30,78 M","- R$ 5,21 M","- R$ 0,10"
31,30/09/2016,"R$ 522,96 M","R$ 270,85 M","R$ 53,55 M","- R$ 22,31 M","R$ 75,86 M","R$ 30,80 M","R$ 0,57"
32,30/06/2016,"R$ 546,93 M","R$ 294,26 M","R$ 76,95 M","- R$ 21,94 M","R$ 98,89 M","R$ 43,93 M","R$ 0,81"
33,31/03/2016,"R$ 545,03 M","R$ 298,18 M","R$ 87,36 M","- R$ 21,39 M","R$ 108,75 M","R$ 58,36 M","R$ 1,08"
34,31/12/2015,"R$ 534,05 M","R$ 297,36 M","R$ 97,90 M","- R$ 20,54 M","R$ 118,44 M","R$ 69,19 M","R$ 1,28"
35,30/09/2015,"R$ 534,05 M","R$ 297,36 M","R$ 97,90 M","- R$ 20,54 M","R$ 118,44 M","R$ 69,19 M","R$ 1,28"
36,30/06/2015,"R$ 504,61 M","R$ 287,82 M","R$ 83,67 M","- R$ 18,96 M","R$ 102,64 M","R$ 56,94 M","R$ 1,06"
37,31/03/2015,"R$ 414,40 M","R$ 245,28 M","R$ 71,75 M","- R$ 15,68 M","R$ 87,43 M","R$ 45,21 M","R$ 0,84"
38,31/12/2014,"R$ 327,36 M","R$ 193,95 M","R$ 62,18 M","- R$ 11,31 M","R$ 73,49 M","R$ 37,72 M","R$ 0,70"
39,30/09/2014,NA,NA,NA,"- R$ 18,87 M","R$ 37,51 M",NA,NA
40,30/06/2014,NA,NA,NA,"- R$ 14,94 M","R$ 13,24 M",NA,NA
