,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 217,21 M","R$ 104,61 M","R$ 26,26 M","- R$ 8,95 M","R$ 29,66 M","R$ 16,90 M","R$ 0,31"
1,31/03/2024,"R$ 178,39 M","R$ 85,59 M","R$ 26,40 M","- R$ 9,52 M","R$ 35,92 M","R$ 18,40 M","R$ 0,34"
2,31/12/2023,"R$ 280,60 M","R$ 120,51 M","R$ 33,09 M","- R$ 9,40 M","R$ 42,50 M","R$ 19,71 M","R$ 0,37"
3,30/09/2023,"R$ 263,67 M","R$ 128,38 M","R$ 28,06 M","- R$ 9,19 M","R$ 37,25 M","R$ 4,12 M","R$ 0,08"
4,30/06/2023,"R$ 231,84 M","R$ 107,78 M","R$ 25,35 M","- R$ 9,13 M","R$ 34,48 M","- R$ 70,40 M","- R$ 1,30"
5,31/03/2023,"R$ 167,17 M","R$ 75,06 M","- R$ 5,50 M","- R$ 8,47 M","R$ 2,97 M","- R$ 3,40 M","- R$ 0,06"
6,31/12/2022,"R$ 322,77 M","R$ 164,89 M","R$ 60,91 M","- R$ 8,33 M","R$ 69,24 M","R$ 46,33 M","R$ 0,86"
7,30/09/2022,"R$ 280,72 M","R$ 146,75 M","R$ 57,27 M","- R$ 8,25 M","R$ 65,52 M","R$ 44,80 M","R$ 0,83"
8,30/06/2022,"R$ 235,31 M","R$ 118,65 M","R$ 35,52 M","- R$ 7,89 M","R$ 43,41 M","R$ 23,55 M","R$ 0,44"
9,31/03/2022,"R$ 202,32 M","R$ 97,79 M","R$ 23,62 M","- R$ 7,52 M","R$ 31,14 M","R$ 16,00 M","R$ 0,30"
10,31/12/2021,"R$ 270,39 M","R$ 126,27 M","R$ 38,21 M","- R$ 7,53 M","R$ 45,74 M","R$ 37,72 M","R$ 0,70"
