,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 8,00 B","R$ 4,95 B","R$ 2,51 B","- R$ 266,34 M","R$ 2,78 B","R$ 1,69 B","R$ 2,67",96
1,31/03/2024,"R$ 8,04 B","R$ 5,02 B","R$ 2,56 B","- R$ 254,92 M","R$ 2,82 B","R$ 1,70 B","R$ 2,69",96
2,31/12/2023,"R$ 7,91 B","R$ 5,00 B","R$ 2,52 B","- R$ 238,31 M","R$ 2,76 B","R$ 1,65 B","R$ 2,60",96
3,30/09/2023,"R$ 8,19 B","R$ 5,17 B","R$ 2,69 B","- R$ 218,66 M","R$ 2,91 B","R$ 1,77 B","R$ 2,79",96
4,30/06/2023,"R$ 8,09 B","R$ 5,11 B","R$ 2,64 B","- R$ 200,53 M","R$ 2,84 B","R$ 1,73 B","R$ 2,74",96
5,31/03/2023,"R$ 7,75 B","R$ 4,91 B","R$ 2,55 B","- R$ 183,24 M","R$ 2,73 B","R$ 1,69 B","R$ 2,66",96
6,31/12/2022,"R$ 7,55 B","R$ 4,76 B","R$ 2,48 B","- R$ 169,10 M","R$ 2,65 B","R$ 1,70 B","R$ 2,68",96
7,30/09/2022,"R$ 7,05 B","R$ 4,46 B","R$ 2,33 B","- R$ 156,12 M","R$ 2,48 B","R$ 1,62 B","R$ 2,56",96
8,30/06/2022,"R$ 6,65 B","R$ 4,21 B","R$ 2,19 B","- R$ 146,85 M","R$ 2,34 B","R$ 1,36 B","R$ 2,14",96
9,31/03/2022,"R$ 6,26 B","R$ 3,99 B","R$ 2,11 B","- R$ 140,15 M","R$ 2,25 B","R$ 1,37 B","R$ 2,17",96
10,31/12/2021,"R$ 5,94 B","R$ 3,80 B","R$ 1,97 B","- R$ 133,69 M","R$ 2,10 B","R$ 1,33 B","R$ 2,10",96
