,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 2,62 B","- R$ 644,38 M","- R$ 1,28 B","R$ 696,63 M",96
1,31/03/2024,"R$ 2,57 B","- R$ 726,07 M","R$ 239,49 M","R$ 2,09 B",96
2,31/12/2023,"R$ 2,40 B","- R$ 791,19 M","- R$ 1,89 B","- R$ 281,58 M",96
3,30/09/2023,"R$ 2,12 B","- R$ 847,86 M","- R$ 1,27 B","- R$ 504,00 mil",96
4,30/06/2023,"R$ 2,07 B","- R$ 995,46 M","- R$ 435,72 M","R$ 640,38 M",96
5,31/03/2023,"R$ 2,03 B","- R$ 942,87 M","- R$ 1,59 B","- R$ 507,78 M",96
6,31/12/2022,"R$ 2,04 B","- R$ 1,74 B","R$ 278,96 M","R$ 575,41 M",96
7,30/09/2022,"R$ 1,83 B","- R$ 2,35 B","- R$ 402,20 M","- R$ 923,57 M",96
8,30/06/2022,"R$ 1,69 B","- R$ 2,08 B","- R$ 154,65 M","- R$ 550,24 M",96
9,31/03/2022,"R$ 1,56 B","- R$ 1,89 B","R$ 222,64 M","- R$ 102,84 M",96
10,31/12/2021,"R$ 1,40 B","- R$ 4,41 B","R$ 557,06 M","- R$ 2,46 B",96
11,30/09/2021,"R$ 1,29 B","- R$ 3,81 B","R$ 723,41 M","- R$ 1,79 B",96
12,30/06/2021,"R$ 1,22 B","- R$ 5,10 B","R$ 745,10 M","- R$ 3,13 B",96
13,31/03/2021,"R$ 1,16 B","- R$ 5,26 B","R$ 3,55 B","- R$ 555,59 M",96
14,31/12/2020,"R$ 1,18 B","- R$ 1,90 B","R$ 3,21 B","R$ 2,50 B",96
15,30/09/2020,"R$ 1,13 B","- R$ 1,79 B","R$ 4,20 B","R$ 3,54 B",96
16,30/06/2020,"R$ 959,46 M","- R$ 439,20 M","R$ 3,44 B","R$ 3,96 B",96
17,31/03/2020,"R$ 802,84 M","- R$ 374,57 M","R$ 635,80 M","R$ 1,06 B",96
18,31/12/2019,"R$ 823,88 M","- R$ 306,53 M","R$ 82,21 M","R$ 599,57 M",96
19,30/09/2019,"R$ 853,29 M","- R$ 247,68 M","- R$ 743,84 M","- R$ 138,24 M",96
20,30/06/2019,"R$ 855,31 M","- R$ 190,64 M","- R$ 616,34 M","R$ 48,32 M",96
21,31/03/2019,"R$ 1,00 B","- R$ 177,70 M","- R$ 609,83 M","R$ 217,34 M",96
22,31/12/2018,"R$ 1,07 B","- R$ 170,53 M","- R$ 771,23 M","R$ 124,73 M",96
23,30/09/2018,"R$ 1,11 B","- R$ 155,83 M","- R$ 827,21 M","R$ 124,72 M",96
24,30/06/2018,"R$ 981,17 M","- R$ 195,52 M","- R$ 1,72 B","- R$ 936,04 M",96
25,31/03/2018,"R$ 942,86 M","- R$ 196,97 M","- R$ 1,95 B","- R$ 1,20 B",96
26,31/12/2017,"R$ 932,61 M","R$ 658,98 M","- R$ 1,42 B","R$ 174,13 M",96
27,30/09/2017,"R$ 903,08 M","R$ 1,22 B","- R$ 1,87 B","R$ 244,35 M",96
28,30/06/2017,"R$ 950,20 M","R$ 1,25 B","- R$ 1,92 B","R$ 279,24 M",96
29,31/03/2017,"R$ 868,06 M","R$ 1,33 B","- R$ 2,08 B","R$ 117,05 M",96
30,31/12/2016,"R$ 881,76 M","R$ 2,45 B","- R$ 4,74 B","- R$ 1,41 B",96
31,30/09/2016,"R$ 827,54 M","R$ 3,60 B","- R$ 4,89 B","- R$ 460,59 M",96
32,30/06/2016,"R$ 682,59 M","R$ 3,59 B","- R$ 4,06 B","R$ 217,34 M",96
33,31/03/2016,"R$ 517,58 M","R$ 3,52 B","- R$ 3,65 B","R$ 387,51 M",96
34,31/12/2015,"R$ 323,69 M","R$ 1,60 B","- R$ 994,20 M","R$ 926,23 M",96
35,30/09/2015,"R$ 330,31 M","R$ 21,97 M","- R$ 560,06 M","- R$ 207,79 M",96
36,30/06/2015,"R$ 430,35 M","R$ 36,53 M","- R$ 568,10 M","- R$ 101,22 M",96
37,31/03/2015,"R$ 556,04 M","R$ 74,56 M","- R$ 427,91 M","R$ 202,69 M",96
38,31/12/2014,"R$ 664,00 M","R$ 68,22 M","- R$ 61,15 M","R$ 671,07 M",96
39,30/09/2014,"R$ 705,26 M","- R$ 109,51 M","- R$ 942,40 M","- R$ 346,65 M",96
40,30/06/2014,"R$ 698,01 M","- R$ 105,77 M","- R$ 607,15 M","- R$ 14,91 M",96
41,31/03/2014,"R$ 652,43 M","- R$ 121,36 M","- R$ 893,27 M","- R$ 362,20 M",96
42,31/12/2013,"R$ 665,79 M","- R$ 121,71 M","- R$ 1,12 B","- R$ 577,57 M",96
43,30/09/2013,"R$ 596,86 M","- R$ 70,16 M","- R$ 519,00 M","R$ 7,70 M",96
44,30/06/2013,"R$ 661,17 M","- R$ 85,13 M","- R$ 1,14 B","- R$ 563,64 M",96
45,31/03/2013,"R$ 758,72 M","- R$ 25,75 M","- R$ 1,18 B","- R$ 449,20 M",96
46,31/12/2012,"R$ 713,81 M","- R$ 24,71 M","- R$ 1,55 B","- R$ 859,92 M",96
47,30/09/2012,"R$ 911,44 M","R$ 383,37 M","- R$ 1,66 B","- R$ 363,74 M",96
48,30/06/2012,"R$ 793,17 M","R$ 399,02 M","- R$ 1,65 B","- R$ 457,92 M",96
49,31/03/2012,"R$ 688,43 M","R$ 357,24 M","- R$ 614,15 M","R$ 431,52 M",96
50,31/12/2011,"R$ 580,23 M","- R$ 531,39 M","R$ 137,98 M","R$ 186,82 M",96
