,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 624,17 M","- R$ 121,64 M","- R$ 840,85 M","- R$ 338,33 M",96
1,31/03/2024,"R$ 479,17 M","- R$ 105,50 M","R$ 219,89 M","R$ 593,55 M",96
2,31/12/2023,"R$ 792,02 M","- R$ 179,70 M","- R$ 249,83 M","R$ 362,49 M",96
3,30/09/2023,"R$ 724,37 M","- R$ 237,54 M","- R$ 407,91 M","R$ 78,91 M",96
4,30/06/2023,"R$ 578,09 M","- R$ 203,33 M","R$ 677,34 M","R$ 1,05 B",96
5,31/03/2023,"R$ 301,52 M","- R$ 170,62 M","- R$ 1,91 B","- R$ 1,78 B",96
6,31/12/2022,"R$ 514,45 M","- R$ 236,37 M","R$ 365,49 M","R$ 643,57 M",96
7,30/09/2022,"R$ 677,50 M","- R$ 385,14 M","R$ 427,44 M","R$ 719,80 M",96
8,30/06/2022,"R$ 535,06 M","- R$ 150,74 M","- R$ 480,39 M","- R$ 96,06 M",96
9,31/03/2022,"R$ 311,77 M","- R$ 970,08 M","- R$ 33,59 M","- R$ 691,90 M",96
10,31/12/2021,"R$ 301,08 M","- R$ 840,82 M","- R$ 315,67 M","- R$ 855,42 M",96
11,30/09/2021,"R$ 539,90 M","- R$ 121,76 M","R$ 675,00 M","R$ 1,09 B",96
12,30/06/2021,"R$ 407,11 M","R$ 47,34 M","- R$ 103,10 M","R$ 351,34 M",96
13,31/03/2021,"R$ 151,05 M","- R$ 3,50 B","R$ 300,84 M","- R$ 3,05 B",96
14,31/12/2020,"R$ 195,21 M","- R$ 233,56 M","- R$ 149,32 M","- R$ 187,68 M",96
15,30/09/2020,"R$ 465,11 M","- R$ 1,41 B","R$ 696,68 M","- R$ 252,93 M",96
16,30/06/2020,"R$ 351,96 M","- R$ 119,37 M","R$ 2,70 B","R$ 2,93 B",96
17,31/03/2020,"R$ 170,77 M","- R$ 127,46 M","- R$ 36,16 M","R$ 7,16 M",96
18,31/12/2019,"R$ 137,48 M","- R$ 124,14 M","R$ 846,02 M","R$ 859,37 M",96
19,30/09/2019,"R$ 299,24 M","- R$ 68,23 M","- R$ 71,53 M","R$ 159,48 M",96
20,30/06/2019,"R$ 195,35 M","- R$ 54,75 M","- R$ 102,54 M","R$ 38,06 M",96
21,31/03/2019,"R$ 191,82 M","- R$ 59,41 M","- R$ 589,74 M","- R$ 457,34 M",96
22,31/12/2018,"R$ 166,89 M","- R$ 65,29 M","R$ 19,97 M","R$ 121,57 M",96
23,30/09/2018,"R$ 301,25 M","- R$ 11,20 M","R$ 55,98 M","R$ 346,04 M",96
24,30/06/2018,"R$ 344,91 M","- R$ 41,80 M","- R$ 96,04 M","R$ 207,08 M",96
25,31/03/2018,"R$ 253,44 M","- R$ 52,25 M","- R$ 751,14 M","- R$ 549,95 M",96
26,31/12/2017,"R$ 208,15 M","- R$ 50,59 M","- R$ 36,01 M","R$ 121,56 M",96
27,30/09/2017,"R$ 174,67 M","- R$ 50,89 M","- R$ 838,50 M","- R$ 714,72 M",96
28,30/06/2017,"R$ 306,60 M","- R$ 43,25 M","- R$ 319,98 M","- R$ 56,62 M",96
29,31/03/2017,"R$ 243,19 M","R$ 803,70 M","- R$ 222,97 M","R$ 823,92 M",96
30,31/12/2016,"R$ 178,62 M","R$ 505,56 M","- R$ 492,40 M","R$ 191,78 M",96
31,30/09/2016,"R$ 221,79 M","- R$ 19,65 M","- R$ 881,97 M","- R$ 679,84 M",96
32,30/06/2016,"R$ 224,46 M","R$ 42,18 M","- R$ 485,45 M","- R$ 218,82 M",96
33,31/03/2016,"R$ 256,89 M","R$ 1,92 B","- R$ 2,88 B","- R$ 701,26 M",96
34,31/12/2015,"R$ 124,40 M","R$ 1,66 B","- R$ 645,45 M","R$ 1,14 B",96
35,30/09/2015,"R$ 76,84 M","- R$ 29,39 M","- R$ 49,36 M","- R$ 1,90 M",96
36,30/06/2015,"R$ 59,44 M","- R$ 36,93 M","- R$ 71,15 M","- R$ 48,65 M",96
